code,idc,id,social,rtrial,blocktrial,run,payoff,choice,rt,opchoice,opponent,blank,missing,onset_choice,onset_feedback,onset_response,ctrial,ctrial2,trial,opswitch
129,129,29,0,35,14,3,1,0,0.628,0,0,0,0,335.144,340.558,335772,90,90,185,0
129,129,29,0,36,15,3,0,1,0.514,0,0,0,0,344.888,348.137,345402,91,91,186,0
129,129,29,0,37,16,3,0,0,0.391,1,0,0,0,351.607,358.974,351998,92,92,187,0
129,129,29,0,38,17,3,1,1,0.429,1,0,0,0,362.869,367.473,363298,93,93,188,0
129,129,29,0,39,18,3,1,0,0.421,0,0,0,0,372.98,376.999,373401,94,94,189,0
129,129,29,0,40,19,3,0,0,0.368,1,0,0,0,381.185,386.154,381553,95,95,190,0
129,129,29,0,41,0,3,-2,-2,NaN,-1,1,1,0,393.154,0,NaN,0,0,0,1
129,129,29,0,42,1,3,0,0,0.73,1,1,0,0,406.305,410.537,407035,96,93,191,1
129,129,29,0,43,2,3,1,1,0.353,1,1,0,0,414.638,417.13,414991,97,94,192,1
129,129,29,0,44,3,3,1,1,0.592,1,1,0,0,419.844,423.422,420436,98,95,193,1
129,129,29,0,45,4,3,1,0,0.415,0,1,0,0,427.741,432.124,428156,99,96,194,1
129,129,29,0,46,5,3,0,0,0.443,1,1,0,0,436.412,444.3,436855,100,97,195,1
129,129,29,0,47,6,3,1,1,0.616,1,1,0,0,447.846,451.84,448462,101,98,196,1
129,129,29,0,48,7,3,0,1,0.337,0,1,0,0,457.16,463.209,457497,102,99,197,1
129,129,29,0,49,8,3,1,0,0.54,0,1,0,0,469.991,478.91,470531,103,100,198,1
129,129,29,0,50,9,3,0,1,0.52,0,1,0,0,483.101,488.571,483621,104,101,199,1
129,129,29,0,51,10,3,0,1,0.448,0,1,0,0,491.285,497.097,491733,105,102,200,1
129,129,29,0,52,11,3,1,1,0.423,1,1,0,0,501.858,504.482,502281,106,103,201,1
129,129,29,0,53,12,3,0,1,0.493,0,1,0,0,508.892,513.894,509385,107,104,202,1
129,129,29,0,54,13,3,1,0,0.4,0,1,0,0,520.142,523.776,520542,108,105,203,1
129,129,29,0,55,14,3,1,0,0.702,0,1,0,0,527.284,532.124,527986,109,106,204,1
129,129,29,0,56,15,3,0,0,0.42,1,1,0,0,535.682,544.044,536102,110,107,205,1
129,129,29,0,57,16,3,1,1,0.55,1,1,0,0,547.563,550.53,548113,111,108,206,1
129,129,29,0,58,17,3,1,1,0.82,1,1,0,0,553.742,562.914,554562,112,109,207,1
129,129,29,0,59,18,3,1,0,1.014,0,1,0,0,567.673,574.154,568687,113,110,208,1
129,129,29,0,60,19,3,1,0,0.416,0,1,0,0,579.782,584.912,580198,114,111,209,1
129,129,29,0,61,0,3,-2,-2,NaN,-1,0,1,0,588.794,0,NaN,0,0,0,0
129,129,29,0,62,1,3,1,1,0.628,1,0,0,0,598.326,601.255,598954,96,96,210,0
129,129,29,0,63,2,3,1,1,0.446,1,0,0,0,604.157,612.2,604603,97,97,211,0
129,129,29,0,64,3,3,0,1,0.416,0,0,0,0,616.753,619.65,617169,98,98,212,0
129,129,29,0,65,4,3,0,0,0.44,1,0,0,0,622.37,626.298,622810,99,99,213,0
129,129,29,0,66,5,3,0,1,0.267,0,0,0,0,631.628,636.63,631895,100,100,214,0
129,129,29,0,67,6,3,0,1,0.531,0,0,0,0,641.735,645.425,642266,101,101,215,0
129,129,29,0,68,7,3,1,1,0.452,1,0,0,0,649.39,654.288,649842,102,102,216,0
129,129,29,0,69,8,3,0,0,0.38,1,0,0,0,661.296,665.271,661676,103,103,217,0
129,129,29,0,70,9,3,0,0,0.969,1,0,0,0,668.469,674.093,669438,104,104,218,0
129,129,29,0,71,10,3,0,0,0.686,1,0,0,0,678.579,683.655,679265,105,105,219,0
129,129,29,0,72,11,3,1,0,0.365,0,0,0,0,687.941,691.444,688306,106,106,220,0
129,129,29,0,73,12,3,0,1,0.782,0,0,0,0,695.025,699.363,695807,107,107,221,0
129,129,29,0,74,13,3,0,0,0.403,1,0,0,0,704.575,714.299,704978,108,108,222,0
129,129,29,0,75,14,3,1,1,0.465,1,0,0,0,718.476,721.61,718941,109,109,223,0
129,129,29,0,76,15,3,1,1,0.511,1,0,0,0,726.366,731.409,726877,110,110,224,0
129,129,29,0,77,16,3,1,1,0.418,1,0,0,0,734.864,741.454,735282,111,111,225,0
129,129,29,0,78,17,3,1,0,0.476,0,0,0,0,746.599,750.262,747075,112,112,226,0
129,129,29,0,79,18,3,0,0,0.546,1,0,0,0,753.455,757.35,754001,113,113,227,0
129,129,29,0,80,19,3,0,1,0.545,0,0,0,0,761.222,766.469,761767,114,114,228,0
131,131,31,0,1,0,1,-2,-2,NaN,-1,1,1,0,4.07,0,NaN,0,0,0,1
131,131,31,0,2,1,1,1,1,1.749,1,1,0,0,15.544,20.472,17293,1,1,1,1
131,131,31,0,3,2,1,0,1,0.709,0,1,0,0,26.649,32.159,27358,2,2,2,1
131,131,31,0,4,3,1,0,1,0.969,0,1,0,0,36.328,39.799,37297,3,3,3,1
131,131,31,0,5,4,1,0,1,1.515,0,1,0,0,43.445,50.183,44960,4,4,4,1
131,131,31,0,6,5,1,1,0,0.637,0,1,0,0,53.822,59.494,54459,5,5,5,1
131,131,31,0,7,6,1,1,0,0.429,0,1,0,0,66.115,73.01,66544,6,6,6,1
131,131,31,0,8,7,1,0,0,0.411,1,1,0,0,79.014,82.2,79425,7,7,7,1
131,131,31,0,9,8,1,0,0,0.42,1,1,0,0,84.905,89.821,85325,8,8,8,1
131,131,31,0,10,9,1,1,1,0.421,1,1,0,0,95.043,99.57,95464,9,9,9,1
131,131,31,0,11,10,1,1,1,0.407,1,1,0,0,106.861,111.036,107268,10,10,10,1
131,131,31,0,12,11,1,0,1,0.396,0,1,0,0,115.823,122.665,116219,11,11,11,1
131,131,31,0,13,12,1,1,0,0.454,0,1,0,0,126.727,133.149,127181,12,12,12,1
131,131,31,0,14,13,1,0,0,0.32,1,1,0,0,135.982,139.713,136302,13,13,13,1
131,131,31,0,15,14,1,1,1,0.952,1,1,0,0,145.627,148.779,146579,14,14,14,1
131,131,31,0,16,15,1,1,0,0.373,0,1,0,0,153.982,158.572,154355,15,15,15,1
131,131,31,0,17,16,1,0,0,0.944,1,1,0,0,162.031,165.967,162975,16,16,16,1
131,131,31,0,18,17,1,1,1,1.882,1,1,0,0,170.219,174.412,172101,17,17,17,1
131,131,31,0,19,18,1,1,0,0.441,0,1,0,0,182.098,188.854,182539,18,18,18,1
131,131,31,0,20,19,1,1,1,0.67,1,1,0,0,195.569,199.73,196239,19,19,19,1
131,131,31,0,21,0,1,-2,-2,NaN,-1,0,1,0,203.085,0,NaN,0,0,0,0
131,131,31,0,22,1,1,0,0,0.356,1,0,0,0,213.66,218.387,214016,1,1,20,0
131,131,31,0,23,2,1,0,0,0.429,1,0,0,0,225.082,230.64,225511,2,2,21,0
131,131,31,0,24,3,1,1,1,0.388,1,0,0,0,234.247,242.864,234635,3,3,22,0
131,131,31,0,25,4,1,0,1,0.437,0,0,0,0,250.979,254.437,251416,4,4,23,0
131,131,31,0,26,5,1,1,0,0.38,0,0,0,0,261.176,267.432,261556,5,5,24,0
131,131,31,0,27,6,1,0,0,0.373,1,0,0,0,270.168,274.619,270541,6,6,25,0
131,131,31,0,28,7,1,0,1,0.311,0,0,0,0,277.33,281.224,277641,7,7,26,0
131,131,31,0,29,8,1,1,0,0.818,0,0,0,0,285.502,290.061,286320,8,8,27,0
131,131,31,0,30,9,1,1,1,0.43,1,0,0,0,293.706,299.617,294136,9,9,28,0
131,131,31,0,31,10,1,0,0,0.418,1,0,0,0,306.117,313.823,306535,10,10,29,0
131,131,31,0,32,11,1,0,0,1.556,1,0,0,0,320.153,326.485,321709,11,11,30,0
131,131,31,0,33,12,1,1,0,0.952,0,0,0,0,334.653,339.57,335605,12,12,31,0
131,131,31,0,34,13,1,0,1,0.329,0,0,0,0,347.303,352.005,347632,13,13,32,0
131,131,31,0,35,14,1,1,1,1.002,1,0,0,0,357.782,363.544,358784,14,14,33,0
131,131,31,0,36,15,1,1,0,1.206,0,0,0,0,367.811,374.004,369017,15,15,34,0
131,131,31,0,37,16,1,0,1,0.391,0,0,0,0,378.048,381.509,378439,16,16,35,0
131,131,31,0,38,17,1,1,1,0.303,1,0,0,0,384.217,387.865,384520,17,17,36,0
131,131,31,0,39,18,1,1,1,0.36,1,0,0,0,391.797,396.723,392157,18,18,37,0
131,131,31,0,40,19,1,0,0,0.457,1,0,0,0,402.489,409.423,402946,19,19,38,0
131,131,31,0,41,0,1,-2,-2,NaN,-1,1,1,0,412.835,0,NaN,0,0,0,1
131,131,31,0,42,1,1,1,1,0.314,1,1,0,0,421.48,429.635,421794,20,20,39,1
131,131,31,0,43,2,1,0,0,0.385,1,1,0,0,435.638,442.16,436023,21,21,40,1
131,131,31,0,44,3,1,1,1,0.489,1,1,0,0,448.436,452.143,448925,22,22,41,1
131,131,31,0,45,4,1,0,1,0.507,0,1,0,0,455.483,459.832,455990,23,23,42,1
131,131,31,0,46,5,1,1,0,0.308,0,1,0,0,463.947,467.52,464255,24,24,43,1
131,131,31,0,47,6,1,0,0,0.274,1,1,0,0,470.226,476.017,470500,25,25,44,1
131,131,31,0,48,7,1,1,1,0.241,1,1,0,0,479.407,482.177,479648,26,26,45,1
131,131,31,0,49,8,1,0,1,0.413,0,1,0,0,487.923,491.859,488336,27,27,46,1
131,131,31,0,50,9,1,1,0,1.106,0,1,0,0,495.723,502.183,496829,28,28,47,1
131,131,31,0,51,10,1,0,1,1.314,0,1,0,0,504.903,508.757,506217,29,29,48,1
131,131,31,0,52,11,1,0,1,0.314,0,1,0,0,515.873,520.519,516187,30,30,49,1
131,131,31,0,53,12,1,0,1,0.228,0,1,0,0,524.311,528.277,524539,31,31,50,1
131,131,31,0,54,13,1,1,0,0.243,0,1,0,0,532.061,536.96,532304,32,32,51,1
131,131,31,0,55,14,1,0,0,0.614,1,1,0,0,540.27,546.315,540884,33,33,52,1
131,131,31,0,56,15,1,1,1,0.547,1,1,0,0,551.923,554.812,552470,34,34,53,1
131,131,31,0,57,16,1,0,1,0.421,0,1,0,0,559.082,565.066,559503,35,35,54,1
131,131,31,0,58,17,1,1,0,1.215,0,1,0,0,570.204,573.428,571419,36,36,55,1
131,131,31,0,59,18,1,0,0,0.538,1,1,0,0,577.918,581.214,578456,37,37,56,1
131,131,31,0,60,19,1,1,1,0.381,1,1,0,0,588.479,593.907,588860,38,38,57,1
131,131,31,0,61,0,1,-2,-2,NaN,-1,0,1,0,597.428,0,NaN,0,0,0,0
131,131,31,0,62,1,1,0,0,0.436,1,0,0,0,605.648,609.387,606084,20,20,58,0
131,131,31,0,63,2,1,1,1,0.339,1,0,0,0,612.751,617.9,613090,21,21,59,0
131,131,31,0,64,3,1,0,1,0.468,0,0,0,0,622.463,628.612,622931,22,22,60,0
131,131,31,0,65,4,1,1,0,0.424,0,0,0,0,632.995,639.889,633419,23,23,61,0
131,131,31,0,66,5,1,0,1,1.875,0,0,0,0,643.106,648.943,644981,24,24,62,0
131,131,31,0,67,6,1,0,0,1.328,1,0,0,0,652.737,656.558,654065,25,25,63,0
131,131,31,0,68,7,1,1,1,0.267,1,0,0,0,661.825,665.683,662092,26,26,64,0
131,131,31,0,69,8,1,0,1,0.253,0,0,0,0,668.755,673.456,669008,27,27,65,0
131,131,31,0,70,9,1,0,0,0.342,1,0,0,0,679.389,682.947,679731,28,28,66,0
131,131,31,0,71,10,1,0,0,0.261,1,0,0,0,686.77,690.11,687031,29,29,67,0
131,131,31,0,72,11,1,1,0,0.416,0,0,0,0,693.233,698.474,693649,30,30,68,0
131,131,31,0,73,12,1,1,0,0.364,0,0,0,0,704.306,708.35,704670,31,31,69,0
131,131,31,0,74,13,1,0,1,0.332,0,0,0,0,712.856,716.54,713188,32,32,70,0
131,131,31,0,75,14,1,1,1,0.576,1,0,0,0,719.71,724.585,720286,33,33,71,0
131,131,31,0,76,15,1,1,1,0.971,1,0,0,0,727.299,732.351,728270,34,34,72,0
131,131,31,0,77,16,1,0,1,0.76,0,0,0,0,737.724,745.083,738484,35,35,73,0
131,131,31,0,78,17,1,1,0,0.341,0,0,0,0,748.749,753.282,749090,36,36,74,0
131,131,31,0,79,18,1,1,1,0.413,1,0,0,0,758.032,762.885,758445,37,37,75,0
131,131,31,0,80,19,1,0,1,0.332,0,0,0,0,768.088,772.054,768420,38,38,76,0
131,131,31,0,1,0,2,-2,-2,NaN,-1,1,1,0,3.684,0,NaN,0,0,0,1
131,131,31,0,2,1,2,1,1,0.387,1,1,0,0,11.963,16.082,12350,39,39,77,1
131,131,31,0,3,2,2,1,0,0.288,0,1,0,0,18.834,23.873,19122,40,40,78,1
131,131,31,0,4,3,2,0,0,0.294,1,1,0,0,33.259,35.538,33553,41,41,79,1
131,131,31,0,5,4,2,0,0,0.302,1,1,0,0,41.119,50.553,41421,42,42,80,1
131,131,31,0,6,5,2,1,1,0.325,1,1,0,0,54.331,60.329,54656,43,43,81,1
131,131,31,0,7,6,2,0,1,0.273,0,1,0,0,64.453,66.864,64726,44,44,82,1
131,131,31,0,8,7,2,1,0,0.288,0,1,0,0,73.808,78.685,74096,45,45,83,1
131,131,31,0,9,8,2,1,0,0.45,0,1,0,0,82.059,84.748,82509,46,46,84,1
131,131,31,0,10,9,2,0,0,0.34,1,1,0,0,91.536,94.633,91876,47,47,85,1
131,131,31,0,11,10,2,1,1,0.371,1,1,0,0,97.925,103.255,98296,48,48,86,1
131,131,31,0,12,11,2,0,1,0.271,0,1,0,0,108.798,116.432,109069,49,49,87,1
131,131,31,0,13,12,2,1,0,0.313,0,1,0,0,121.974,125.872,122287,50,50,88,1
131,131,31,0,14,13,2,0,1,0.361,0,1,0,0,128.835,132.237,129196,51,51,89,1
131,131,31,0,15,14,2,0,1,0.249,0,1,0,0,136.208,142.147,136457,52,52,90,1
131,131,31,0,16,15,2,1,1,0.312,1,1,0,0,146.283,150.738,146595,53,53,91,1
131,131,31,0,17,16,2,0,1,0.304,0,1,0,0,155.346,158.022,155650,54,54,92,1
131,131,31,0,18,17,2,1,0,1.036,0,1,0,0,161.115,165.516,162151,55,55,93,1
131,131,31,0,19,18,2,0,0,0.374,1,1,0,0,170.742,176.165,171116,56,56,94,1
131,131,31,0,20,19,2,0,1,0.312,0,1,0,0,180.847,183.999,181159,57,57,95,1
131,131,31,0,21,0,2,-2,-2,NaN,-1,0,1,0,186.807,0,NaN,0,0,0,0
131,131,31,0,22,1,2,1,0,0.414,0,0,0,0,196.296,201.178,196710,39,39,96,0
131,131,31,0,23,2,2,1,1,0.537,1,0,0,0,210.066,215.339,210603,40,40,97,0
131,131,31,0,24,3,2,1,1,0.482,1,0,0,0,223.688,226.795,224170,41,41,98,0
131,131,31,0,25,4,2,0,1,0.351,0,0,0,0,234.395,237.914,234746,42,42,99,0
131,131,31,0,26,5,2,1,0,0.326,0,0,0,0,244.026,252.063,244352,43,43,100,0
131,131,31,0,27,6,2,1,1,1.763,1,0,0,0,255.285,259.949,257048,44,44,101,0
131,131,31,0,28,7,2,1,1,0.425,1,0,0,0,262.765,267.416,263190,45,45,102,0
131,131,31,0,29,8,2,1,0,0.303,0,0,0,0,272.479,276.361,272782,46,46,103,0
131,131,31,0,30,9,2,1,0,0.333,0,0,0,0,282.275,285.356,282608,47,47,104,0
131,131,31,0,31,10,2,1,1,0.421,1,0,0,0,289.576,299.038,289997,48,48,105,0
131,131,31,0,32,11,2,1,1,0.396,1,0,0,0,302.678,306.021,303074,49,49,106,0
131,131,31,0,33,12,2,1,0,0.513,0,0,0,0,315.573,319.821,316086,50,50,107,0
131,131,31,0,34,13,2,1,0,0.44,0,0,0,0,326.584,332.951,327024,51,51,108,0
131,131,31,0,35,14,2,1,1,0.557,1,0,0,0,337.804,342.455,338361,52,52,109,0
131,131,31,0,36,15,2,1,1,0.377,1,0,0,0,346.563,350.796,346940,53,53,110,0
131,131,31,0,37,16,2,1,0,0.448,0,0,0,0,354.275,359.229,354723,54,54,111,0
131,131,31,0,38,17,2,1,0,0.384,0,0,0,0,365.136,368.058,365520,55,55,112,0
131,131,31,0,39,18,2,1,1,0.38,1,0,0,0,374.197,379.205,374577,56,56,113,0
131,131,31,0,40,19,2,1,1,0.46,1,0,0,0,383.671,387.428,384131,57,57,114,0
131,131,31,0,41,0,2,-2,-2,NaN,-1,1,1,0,392.702,0,NaN,0,0,0,1
131,131,31,0,42,1,2,1,0,1.501,0,1,0,0,402.001,405.884,403502,58,58,115,1
131,131,31,0,43,2,2,1,1,0.353,1,1,0,0,411.428,417.512,411781,59,59,116,1
131,131,31,0,44,3,2,0,1,0.34,0,1,0,0,421.36,424.017,421700,60,60,117,1
131,131,31,0,45,4,2,1,0,0.332,0,1,0,0,429.004,432.672,429336,61,61,118,1
131,131,31,0,46,5,2,0,0,1.211,1,1,0,0,435.722,440.525,436933,62,62,119,1
131,131,31,0,47,6,2,1,1,0.302,1,1,0,0,445.111,452.08,445413,63,63,120,1
131,131,31,0,48,7,2,0,0,0.706,1,1,0,0,455.251,459.21,455957,64,64,121,1
131,131,31,0,49,8,2,1,0,0.556,0,1,0,0,463.118,466.57,463674,65,65,122,1
131,131,31,0,50,9,2,0,0,0.293,1,1,0,0,473.116,476.104,473409,66,66,123,1
131,131,31,0,51,10,2,1,1,0.316,1,1,0,0,481.477,484.966,481793,67,67,124,1
131,131,31,0,52,11,2,1,1,0.558,1,1,0,0,489.382,493.365,489940,68,68,125,1
131,131,31,0,53,12,2,1,0,0.363,0,1,0,0,497.416,501.434,497779,69,69,126,1
131,131,31,0,54,13,2,1,0,0.442,0,1,0,0,505.12,513.965,505562,70,70,127,1
131,131,31,0,55,14,2,0,0,0.352,1,1,0,0,521.431,524.983,521783,71,71,128,1
131,131,31,0,56,15,2,1,1,0.33,1,1,0,0,529.655,532.831,529985,72,72,129,1
131,131,31,0,57,16,2,0,0,0.382,1,1,0,0,536.944,541.512,537326,73,73,130,1
131,131,31,0,58,17,2,0,0,0.296,1,1,0,0,547.217,553.792,547513,74,74,131,1
131,131,31,0,59,18,2,0,0,0.391,1,1,0,0,559.956,564.566,560347,75,75,132,1
131,131,31,0,60,19,2,0,0,0.295,1,1,0,0,570.519,574.048,570814,76,76,133,1
131,131,31,0,61,0,2,-2,-2,NaN,-1,0,1,0,576.926,0,NaN,0,0,0,0
131,131,31,0,62,1,2,1,0,0.335,0,0,0,0,586.872,590.453,587207,58,58,134,0
131,131,31,0,63,2,2,1,1,0.363,1,0,0,0,593.521,596.584,593884,59,59,135,0
131,131,31,0,64,3,2,1,1,0.38,1,0,0,0,602.625,606.8,603005,60,60,136,0
131,131,31,0,65,4,2,1,0,0.309,0,0,0,0,612.755,616.909,613064,61,61,137,0
131,131,31,0,66,5,2,1,0,0.532,0,0,0,0,620.017,623.724,620549,62,62,138,0
131,131,31,0,67,6,2,1,1,0.318,1,0,0,0,629.258,636.186,629576,63,63,139,0
131,131,31,0,68,7,2,1,1,0.312,1,0,0,0,639.633,643.407,639945,64,64,140,0
131,131,31,0,69,8,2,1,0,0.341,0,0,0,0,650.322,655.599,650663,65,65,141,0
131,131,31,0,70,9,2,1,0,0.406,0,0,0,0,660.851,664.533,661257,66,66,142,0
131,131,31,0,71,10,2,1,1,0.41,1,0,0,0,668.749,675.84,669159,67,67,143,0
131,131,31,0,72,11,2,1,1,0.389,1,0,0,0,681.73,685.988,682119,68,68,144,0
131,131,31,0,73,12,2,1,0,0.467,0,0,0,0,690.004,694.138,690471,69,69,145,0
131,131,31,0,74,13,2,1,0,0.355,0,0,0,0,700.715,705.033,701070,70,70,146,0
131,131,31,0,75,14,2,1,1,0.34,1,0,0,0,711.463,714.509,711803,71,71,147,0
131,131,31,0,76,15,2,1,1,0.385,1,0,0,0,718.567,723.271,718952,72,72,148,0
131,131,31,0,77,16,2,1,0,0.407,0,0,0,0,731.983,735.424,732390,73,73,149,0
131,131,31,0,78,17,2,1,0,0.349,0,0,0,0,738.301,742.995,738650,74,74,150,0
131,131,31,0,79,18,2,0,1,0.662,0,0,0,0,746.884,751.092,747546,75,75,151,0
131,131,31,0,80,19,2,1,1,0.343,1,0,0,0,756.752,763.563,757095,76,76,152,0
131,131,31,0,1,0,3,-2,-2,NaN,-1,1,1,0,5.258,0,NaN,0,0,0,1
131,131,31,0,2,1,3,1,0,0.572,0,1,0,0,21.516,24.661,22088,77,77,153,1
131,131,31,0,3,2,3,1,1,0.547,1,1,0,0,29.55,33.523,30097,78,78,154,1
131,131,31,0,4,3,3,1,0,0.43,0,1,0,0,38.777,44.131,39207,79,79,155,1
131,131,31,0,5,4,3,1,0,0.335,0,1,0,0,48.346,52.71,48681,80,80,156,1
131,131,31,0,6,5,3,0,0,0.46,1,1,0,0,57.286,61.743,57746,81,81,157,1
131,131,31,0,7,6,3,1,1,0.316,1,1,0,0,65.207,72.303,65523,82,82,158,1
131,131,31,0,8,7,3,0,1,0.28,0,1,0,0,77.386,84.516,77666,83,83,159,1
131,131,31,0,9,8,3,1,0,0.514,0,1,0,0,87.808,91.328,88322,84,84,160,1
131,131,31,0,10,9,3,0,1,0.382,0,1,0,0,100.697,104.288,101079,85,85,161,1
131,131,31,0,11,10,3,0,1,0.623,0,1,0,0,107.985,113.227,108608,86,86,162,1
131,131,31,0,12,11,3,1,0,0.4,0,1,0,0,118.611,124.064,119011,87,87,163,1
131,131,31,0,13,12,3,0,0,0.379,1,1,0,0,127.537,133.701,127916,88,88,164,1
131,131,31,0,14,13,3,1,1,0.406,1,1,0,0,136.408,142.695,136814,89,89,165,1
131,131,31,0,15,14,3,0,1,0.724,0,1,0,0,147.737,153.727,148461,90,90,166,1
131,131,31,0,16,15,3,0,0,1.021,1,1,0,0,159.02,162.662,160041,91,91,167,1
131,131,31,0,17,16,3,1,1,0.745,1,1,0,0,167.611,172.769,168356,92,92,168,1
131,131,31,0,18,17,3,0,1,1.459,0,1,0,0,179.231,182.621,180690,93,93,169,1
131,131,31,0,19,18,3,1,0,1.048,0,1,0,0,187.799,195.887,188847,94,94,170,1
131,131,31,0,20,19,3,1,0,0.387,0,1,0,0,200.172,206.384,200559,95,95,171,1
131,131,31,0,21,0,3,-2,-2,NaN,-1,0,1,0,212.922,0,NaN,0,0,0,0
131,131,31,0,22,1,3,0,0,1.297,1,0,0,0,224.394,230.17,225691,77,77,172,0
131,131,31,0,23,2,3,1,0,0.367,0,0,0,0,234.208,237.615,234575,78,78,173,0
131,131,31,0,24,3,3,1,0,0.412,0,0,0,0,242.284,248.421,242696,79,79,174,0
131,131,31,0,25,4,3,1,1,0.381,1,0,0,0,253.396,256.622,253777,80,80,175,0
131,131,31,0,26,5,3,1,1,0.371,1,0,0,0,262.743,268.758,263114,81,81,176,0
131,131,31,0,27,6,3,1,0,0.448,0,0,0,0,273.107,276.854,273555,82,82,177,0
131,131,31,0,28,7,3,1,0,0.459,0,0,0,0,282.077,288.912,282536,83,83,178,0
131,131,31,0,29,8,3,1,1,0.382,1,0,0,0,294.343,298.078,294725,84,84,179,0
131,131,31,0,30,9,3,1,1,0.415,1,0,0,0,304.107,309.324,304522,85,85,180,0
131,131,31,0,31,10,3,1,0,0.387,0,0,0,0,317.848,323.08,318235,86,86,181,0
131,131,31,0,32,11,3,0,0,0.804,1,0,0,0,326.178,331.503,326982,87,87,182,0
131,131,31,0,33,12,3,1,1,0.388,1,0,0,0,336.711,344.336,337099,88,88,183,0
131,131,31,0,34,13,3,0,0,0.364,1,0,0,0,349.786,354.045,350150,89,89,184,0
131,131,31,0,35,14,3,1,0,0.355,0,0,0,0,357.384,364.959,357739,90,90,185,0
131,131,31,0,36,15,3,1,0,0.424,0,0,0,0,370.275,373.789,370699,91,91,186,0
131,131,31,0,37,16,3,1,1,0.545,1,0,0,0,377.157,382.662,377702,92,92,187,0
131,131,31,0,38,17,3,0,0,0.335,1,0,0,0,387.769,392.949,388104,93,93,188,0
131,131,31,0,39,18,3,1,0,0.372,0,0,0,0,396.672,400.69,397044,94,94,189,0
131,131,31,0,40,19,3,0,0,0.369,1,0,0,0,405.852,410.831,406221,95,95,190,0
131,131,31,0,41,0,3,-2,-2,NaN,-1,1,1,0,415.074,0,NaN,0,0,0,1
131,131,31,0,42,1,3,0,0,0.751,1,1,0,0,422.999,427.559,423750,96,96,191,1
131,131,31,0,43,2,3,0,0,0.38,1,1,0,0,434.864,441.545,435244,97,97,192,1
131,131,31,0,44,3,3,1,1,0.401,1,1,0,0,448.217,452.858,448618,98,98,193,1
131,131,31,0,45,4,3,0,1,0.369,0,1,0,0,459.903,464.252,460272,99,99,194,1
131,131,31,0,46,5,3,1,0,0.342,0,1,0,0,467.627,472.402,467969,100,100,195,1
131,131,31,0,47,6,3,0,0,0.38,1,1,0,0,477.228,480.87,477608,101,101,196,1
131,131,31,0,48,7,3,1,1,0.435,1,1,0,0,486.733,490.559,487168,102,102,197,1
131,131,31,0,49,8,3,1,1,0.407,1,1,0,0,493.263,498.666,493670,103,103,198,1
131,131,31,0,50,9,3,0,1,0.466,0,1,0,0,502.758,506.221,503224,104,104,199,1
131,131,31,0,51,10,3,0,0,0.408,1,1,0,0,513.076,517.406,513484,105,105,200,1
131,131,31,0,52,11,3,0,1,0.499,0,1,0,0,522.025,527.652,522524,106,106,201,1
131,131,31,0,53,12,3,1,0,1.37,0,1,0,0,530.365,532.79,531735,107,107,202,1
131,131,31,0,54,13,3,0,0,0.339,1,1,0,0,538.548,545.42,538887,108,108,203,1
131,131,31,0,55,14,3,1,1,0.593,1,1,0,0,550.547,553.667,551140,109,109,204,1
131,131,31,0,56,15,3,0,0,0.4,1,1,0,0,557.148,561.309,557548,110,110,205,1
131,131,31,0,57,16,3,0,0,0.78,1,1,0,0,564.551,567.297,565331,111,111,206,1
131,131,31,0,58,17,3,1,1,0.801,1,1,0,0,570.324,573.809,571125,112,112,207,1
131,131,31,0,59,18,3,1,0,0.327,0,1,0,0,581.081,585.685,581408,113,113,208,1
131,131,31,0,60,19,3,1,0,0.451,0,1,0,0,588.496,595.493,588947,114,114,209,1
131,131,31,0,61,0,3,-2,-2,NaN,-1,0,1,0,598.999,0,NaN,0,0,0,0
131,131,31,0,62,1,3,0,0,0.616,1,0,0,0,611.448,615.86,612064,96,96,210,0
131,131,31,0,63,2,3,0,0,0.545,1,0,0,0,621.405,625.202,621950,97,97,211,0
131,131,31,0,64,3,3,1,0,0.345,0,0,0,0,629.442,634.786,629787,98,98,212,0
131,131,31,0,65,4,3,0,0,0.63,1,0,0,0,641.083,644.979,641713,99,99,213,0
131,131,31,0,66,5,3,0,1,0.649,0,0,0,0,649.483,652.518,650132,100,100,214,0
131,131,31,0,67,6,3,1,0,0.325,0,0,0,0,658.248,664.537,658573,101,101,215,0
131,131,31,0,68,7,3,1,1,0.517,1,0,0,0,670.182,674.725,670699,102,102,216,0
131,131,31,0,69,8,3,1,1,0.547,1,0,0,0,679.01,681.788,679557,103,103,217,0
131,131,31,0,70,9,3,0,0,0.756,1,0,0,0,686.713,689.871,687469,104,104,218,0
131,131,31,0,71,10,3,0,0,0.364,1,0,0,0,696.132,700.074,696496,105,105,219,0
131,131,31,0,72,11,3,1,0,0.46,0,0,0,0,704.627,707.22,705087,106,106,220,0
131,131,31,0,73,12,3,1,0,0.461,0,0,0,0,709.926,712.133,710387,107,107,221,0
131,131,31,0,74,13,3,1,1,0.649,1,0,0,0,714.841,718.917,715490,108,108,222,0
131,131,31,0,75,14,3,1,1,0.405,1,0,0,0,724.333,728.435,724738,109,109,223,0
131,131,31,0,76,15,3,0,0,0.378,1,0,0,0,732.956,735.965,733334,110,110,224,0
131,131,31,0,77,16,3,0,0,0.498,1,0,0,0,740.204,744.767,740702,111,111,225,0
