code,idc,id,social,rtrial,blocktrial,run,payoff,choice,rt,opchoice,opponent,blank,missing
221,221,21,1,41,0,3,-2,-2,NaN,-1,1,1,0
221,221,21,1,42,1,3,1,1,0.535,1,1,0,0
221,221,21,1,43,2,3,1,1,0.344,1,1,0,0
221,221,21,1,44,3,3,1,0,0.314,0,1,0,0
221,221,21,1,45,4,3,0,0,0.528,1,1,0,0
221,221,21,1,46,5,3,1,1,0.313,1,1,0,0
221,221,21,1,47,6,3,0,1,0.482,0,1,0,0
221,221,21,1,48,7,3,1,0,0.291,0,1,0,0
221,221,21,1,49,8,3,0,0,0.406,1,1,0,0
221,221,21,1,50,9,3,1,1,0.381,1,1,0,0
221,221,21,1,51,10,3,0,0,0.508,1,1,0,0
221,221,21,1,52,11,3,0,0,0.268,1,1,0,0
221,221,21,1,53,12,3,1,1,0.209,1,1,0,0
221,221,21,1,54,13,3,0,1,0.46,0,1,0,0
221,221,21,1,55,14,3,1,0,0.319,0,1,0,0
221,221,21,1,56,15,3,0,0,0.475,1,1,0,0
221,221,21,1,57,16,3,0,0,0.505,1,1,0,0
221,221,21,1,58,17,3,0,1,0.42,0,1,0,0
221,221,21,1,59,18,3,1,1,0.953,1,1,0,0
221,221,21,1,60,19,3,0,1,0.338,0,1,0,0
221,221,21,1,61,0,3,-2,-2,NaN,-1,0,1,0
221,221,21,1,62,1,3,0,0,0.438,1,0,0,0
221,221,21,1,63,2,3,1,1,0.339,1,0,0,0
221,221,21,1,64,3,3,0,1,0.359,0,0,0,0
221,221,21,1,65,4,3,1,1,0.398,1,0,0,0
221,221,21,1,66,5,3,1,0,0.355,0,0,0,0
221,221,21,1,67,6,3,0,1,0.209,0,0,0,0
221,221,21,1,68,7,3,0,0,0.376,1,0,0,0
221,221,21,1,69,8,3,0,0,0.345,1,0,0,0
221,221,21,1,70,9,3,1,1,0.265,1,0,0,0
221,221,21,1,71,10,3,1,1,0.334,1,0,0,0
221,221,21,1,72,11,3,1,0,0.273,0,0,0,0
221,221,21,1,73,12,3,1,0,0.356,0,0,0,0
221,221,21,1,74,13,3,1,1,0.32,1,0,0,0
221,221,21,1,75,14,3,1,1,0.406,1,0,0,0
221,221,21,1,76,15,3,0,0,0.348,1,0,0,0
221,221,21,1,77,16,3,1,1,0.275,1,0,0,0
221,221,21,1,78,17,3,1,0,0.338,0,0,0,0
221,221,21,1,79,18,3,0,0,0.323,1,0,0,0
221,221,21,1,80,19,3,1,0,0.437,0,0,0,0
222,222,22,1,1,0,1,-2,-2,NaN,-1,1,1,0
222,222,22,1,2,1,1,0,0,0.635,1,1,0,0
222,222,22,1,3,2,1,0,0,0.897,1,1,0,0
222,222,22,1,4,3,1,0,0,1.138,1,1,0,0
222,222,22,1,5,4,1,0,0,1.479,1,1,0,0
222,222,22,1,6,5,1,1,1,0.573,1,1,0,0
222,222,22,1,7,6,1,0,1,0.906,0,1,0,0
222,222,22,1,8,7,1,0,1,0.555,0,1,0,0
222,222,22,1,9,8,1,0,1,0.558,0,1,0,0
222,222,22,1,10,9,1,0,1,0.602,0,1,0,0
222,222,22,1,11,10,1,1,0,1.106,0,1,0,0
222,222,22,1,12,11,1,0,0,0.796,1,1,0,0
222,222,22,1,13,12,1,1,1,0.758,1,1,0,0
222,222,22,1,14,13,1,0,0,1,1,1,0,0
222,222,22,1,15,14,1,1,1,0.605,1,1,0,0
222,222,22,1,16,15,1,0,1,0.857,0,1,0,0
222,222,22,1,17,16,1,1,1,0.906,1,1,0,0
222,222,22,1,18,17,1,0,1,0.548,0,1,0,0
222,222,22,1,19,18,1,0,1,0.555,0,1,0,0
222,222,22,1,20,19,1,1,0,0.615,0,1,0,0
222,222,22,1,21,0,1,-2,-2,NaN,-1,0,1,0
222,222,22,1,22,1,1,0,0,0.646,1,0,0,0
222,222,22,1,23,2,1,0,0,0.655,1,0,0,0
222,222,22,1,24,3,1,1,1,0.389,1,0,0,0
222,222,22,1,25,4,1,1,0,0.999,0,0,0,0
222,222,22,1,26,5,1,0,1,0.578,0,0,0,0
222,222,22,1,27,6,1,1,1,0.726,1,0,0,0
222,222,22,1,28,7,1,1,0,0.912,0,0,0,0
222,222,22,1,29,8,1,1,0,0.738,0,0,0,0
222,222,22,1,30,9,1,0,0,0.587,1,0,0,0
222,222,22,1,31,10,1,0,0,0.557,1,0,0,0
222,222,22,1,32,11,1,1,1,1.897,1,0,0,0
222,222,22,1,33,12,1,0,1,0.721,0,0,0,0
222,222,22,1,34,13,1,1,0,0.653,0,0,0,0
222,222,22,1,35,14,1,0,0,0.86,1,0,0,0
222,222,22,1,36,15,1,1,0,1.255,0,0,0,0
222,222,22,1,37,16,1,0,1,0.577,0,0,0,0
222,222,22,1,38,17,1,0,0,1.148,1,0,0,0
222,222,22,1,39,18,1,1,1,1.026,1,0,0,0
222,222,22,1,40,19,1,0,0,0.868,1,0,0,0
222,222,22,1,41,0,1,-2,-2,NaN,-1,1,1,0
222,222,22,1,42,1,1,0,0,0.476,1,1,0,0
222,222,22,1,43,2,1,1,1,0.585,1,1,0,0
222,222,22,1,44,3,1,0,1,1.233,0,1,0,0
222,222,22,1,45,4,1,1,0,0.524,0,1,0,0
222,222,22,1,46,5,1,0,0,1.144,1,1,0,0
222,222,22,1,47,6,1,#NAME?,NaN,NaN,1,1,0,1
222,222,22,1,48,7,1,0,0,0.524,1,1,0,0
222,222,22,1,49,8,1,1,1,1.066,1,1,0,0
222,222,22,1,50,9,1,1,0,0.75,0,1,0,0
222,222,22,1,51,10,1,1,1,0.868,1,1,0,0
222,222,22,1,52,11,1,1,0,0.647,0,1,0,0
222,222,22,1,53,12,1,1,1,0.431,1,1,0,0
222,222,22,1,54,13,1,1,0,0.529,0,1,0,0
222,222,22,1,55,14,1,1,1,0.549,1,1,0,0
222,222,22,1,56,15,1,1,0,0.78,0,1,0,0
222,222,22,1,57,16,1,0,1,1.125,0,1,0,0
222,222,22,1,58,17,1,0,1,0.895,0,1,0,0
222,222,22,1,59,18,1,0,1,0.6,0,1,0,0
222,222,22,1,60,19,1,1,0,0.405,0,1,0,0
222,222,22,1,61,0,1,-2,-2,NaN,-1,0,1,0
222,222,22,1,62,1,1,0,0,0.678,1,0,0,0
222,222,22,1,63,2,1,1,1,1.134,1,0,0,0
222,222,22,1,64,3,1,0,1,2,0,0,0,0
222,222,22,1,65,4,1,1,0,0.992,0,0,0,0
222,222,22,1,66,5,1,0,1,1.023,0,0,0,0
222,222,22,1,67,6,1,0,0,0.605,1,0,0,0
222,222,22,1,68,7,1,1,1,0.732,1,0,0,0
222,222,22,1,69,8,1,0,1,0.685,0,0,0,0
222,222,22,1,70,9,1,0,0,1.018,1,0,0,0
222,222,22,1,71,10,1,0,0,0.935,1,0,0,0
222,222,22,1,72,11,1,1,0,1.302,0,0,0,0
222,222,22,1,73,12,1,0,1,0.511,0,0,0,0
222,222,22,1,74,13,1,0,1,0.561,0,0,0,0
222,222,22,1,75,14,1,1,1,1.841,1,0,0,0
222,222,22,1,76,15,1,1,1,1.468,1,0,0,0
222,222,22,1,77,16,1,1,0,0.493,0,0,0,0
222,222,22,1,78,17,1,1,0,0.979,0,0,0,0
222,222,22,1,79,18,1,0,0,0.677,1,0,0,0
222,222,22,1,80,19,1,0,1,0.422,0,0,0,0
222,222,22,1,1,0,2,-2,-2,NaN,-1,1,1,0
222,222,22,1,2,1,2,0,0,0.736,1,1,0,0
222,222,22,1,3,2,2,0,0,0.831,1,1,0,0
222,222,22,1,4,3,2,1,1,0.658,1,1,0,0
222,222,22,1,5,4,2,0,1,1.232,0,1,0,0
222,222,22,1,6,5,2,0,0,0.583,1,1,0,0
222,222,22,1,7,6,2,1,1,1.037,1,1,0,0
222,222,22,1,8,7,2,0,1,1.303,0,1,0,0
222,222,22,1,9,8,2,0,1,0.402,0,1,0,0
222,222,22,1,10,9,2,1,0,0.445,0,1,0,0
222,222,22,1,11,10,2,0,1,0.748,0,1,0,0
222,222,22,1,12,11,2,1,0,0.831,0,1,0,0
222,222,22,1,13,12,2,1,1,0.5,1,1,0,0
222,222,22,1,14,13,2,0,1,1.193,0,1,0,0
222,222,22,1,15,14,2,1,0,0.411,0,1,0,0
222,222,22,1,16,15,2,0,0,0.523,1,1,0,0
222,222,22,1,17,16,2,1,1,0.49,1,1,0,0
222,222,22,1,18,17,2,0,1,0.914,0,1,0,0
222,222,22,1,19,18,2,1,0,0.623,0,1,0,0
222,222,22,1,20,19,2,0,1,0.686,0,1,0,0
222,222,22,1,21,0,2,-2,-2,NaN,-1,0,1,0
222,222,22,1,22,1,2,1,0,0.662,0,0,0,0
222,222,22,1,23,2,2,0,0,0.812,1,0,0,0
222,222,22,1,24,3,2,0,0,0.516,1,0,0,0
222,222,22,1,25,4,2,0,1,0.515,0,0,0,0
222,222,22,1,26,5,2,1,0,0.436,0,0,0,0
222,222,22,1,27,6,2,1,1,0.575,1,0,0,0
222,222,22,1,28,7,2,0,0,0.94,1,0,0,0
222,222,22,1,29,8,2,1,0,0.719,0,0,0,0
222,222,22,1,30,9,2,1,0,0.645,0,0,0,0
222,222,22,1,31,10,2,1,1,0.573,1,0,0,0
222,222,22,1,32,11,2,1,1,0.538,1,0,0,0
222,222,22,1,33,12,2,1,0,0.517,0,0,0,0
222,222,22,1,34,13,2,1,0,0.946,0,0,0,0
222,222,22,1,35,14,2,1,1,0.453,1,0,0,0
222,222,22,1,36,15,2,1,1,0.501,1,0,0,0
222,222,22,1,37,16,2,1,0,0.587,0,0,0,0
222,222,22,1,38,17,2,1,0,1.079,0,0,0,0
222,222,22,1,39,18,2,1,1,0.422,1,0,0,0
222,222,22,1,40,19,2,1,1,0.877,1,0,0,0
222,222,22,1,41,0,2,-2,-2,NaN,-1,1,1,0
222,222,22,1,42,1,2,1,0,0.952,0,1,0,0
222,222,22,1,43,2,2,0,0,0.745,1,1,0,0
222,222,22,1,44,3,2,#NAME?,NaN,NaN,1,1,0,1
222,222,22,1,45,4,2,0,0,0.622,1,1,0,0
222,222,22,1,46,5,2,1,1,0.487,1,1,0,0
222,222,22,1,47,6,2,0,0,1.36,1,1,0,0
222,222,22,1,48,7,2,1,1,1.046,1,1,0,0
222,222,22,1,49,8,2,0,1,0.507,0,1,0,0
222,222,22,1,50,9,2,0,0,0.559,1,1,0,0
222,222,22,1,51,10,2,1,1,0.634,1,1,0,0
222,222,22,1,52,11,2,0,1,0.758,0,1,0,0
222,222,22,1,53,12,2,0,1,0.723,0,1,0,0
222,222,22,1,54,13,2,0,1,1.55,0,1,0,0
222,222,22,1,55,14,2,1,0,0.523,0,1,0,0
222,222,22,1,56,15,2,0,0,0.794,1,1,0,0
222,222,22,1,57,16,2,1,1,0.62,1,1,0,0
222,222,22,1,58,17,2,0,1,0.876,0,1,0,0
222,222,22,1,59,18,2,0,0,0.626,1,1,0,0
222,222,22,1,60,19,2,1,1,0.508,1,1,0,0
222,222,22,1,61,0,2,-2,-2,NaN,-1,0,1,0
222,222,22,1,62,1,2,0,1,0.737,0,0,0,0
222,222,22,1,63,2,2,0,0,1.662,1,0,0,0
222,222,22,1,64,3,2,1,1,0.625,1,0,0,0
222,222,22,1,65,4,2,0,1,1.213,0,0,0,0
222,222,22,1,66,5,2,1,0,0.591,0,0,0,0
222,222,22,1,67,6,2,1,1,0.61,1,0,0,0
222,222,22,1,68,7,2,0,0,0.901,1,0,0,0
222,222,22,1,69,8,2,1,0,0.76,0,0,0,0
222,222,22,1,70,9,2,1,0,1.336,0,0,0,0
222,222,22,1,71,10,2,1,1,0.606,1,0,0,0
222,222,22,1,72,11,2,1,1,0.619,1,0,0,0
222,222,22,1,73,12,2,1,0,0.754,0,0,0,0
222,222,22,1,74,13,2,1,0,0.984,0,0,0,0
222,222,22,1,75,14,2,1,1,0.925,1,0,0,0
222,222,22,1,76,15,2,1,1,0.539,1,0,0,0
222,222,22,1,77,16,2,1,0,1.006,0,0,0,0
222,222,22,1,78,17,2,1,0,0.703,0,0,0,0
222,222,22,1,79,18,2,0,1,0.886,0,0,0,0
222,222,22,1,80,19,2,1,1,1.276,1,0,0,0
222,222,22,1,1,0,3,-2,-2,NaN,-1,1,1,0
222,222,22,1,2,1,3,1,0,1.154,0,1,0,0
222,222,22,1,3,2,3,0,0,0.864,1,1,0,0
222,222,22,1,4,3,3,1,1,1.389,1,1,0,0
222,222,22,1,5,4,3,1,0,0.512,0,1,0,0
222,222,22,1,6,5,3,1,1,0.653,1,1,0,0
222,222,22,1,7,6,3,0,0,0.71,1,1,0,0
222,222,22,1,8,7,3,1,1,0.572,1,1,0,0
222,222,22,1,9,8,3,1,0,1.753,0,1,0,0
222,222,22,1,10,9,3,0,1,0.428,0,1,0,0
222,222,22,1,11,10,3,0,1,0.513,0,1,0,0
222,222,22,1,12,11,3,1,0,0.551,0,1,0,0
222,222,22,1,13,12,3,1,1,0.797,1,1,0,0
222,222,22,1,14,13,3,1,0,1.152,0,1,0,0
222,222,22,1,15,14,3,0,1,0.68,0,1,0,0
222,222,22,1,16,15,3,1,1,1.017,1,1,0,0
222,222,22,1,17,16,3,1,0,0.849,0,1,0,0
222,222,22,1,18,17,3,1,1,0.684,1,1,0,0
222,222,22,1,19,18,3,1,0,0.611,0,1,0,0
222,222,22,1,20,19,3,1,0,0.541,0,1,0,0
222,222,22,1,21,0,3,-2,-2,NaN,-1,0,1,0
222,222,22,1,22,1,3,0,0,0.851,1,0,0,0
222,222,22,1,23,2,3,1,0,0.543,0,0,0,0
222,222,22,1,24,3,3,1,0,0.811,0,0,0,0
222,222,22,1,25,4,3,1,1,0.547,1,0,0,0
222,222,22,1,26,5,3,1,1,0.639,1,0,0,0
222,222,22,1,27,6,3,1,0,0.752,0,0,0,0
222,222,22,1,28,7,3,1,0,0.74,0,0,0,0
222,222,22,1,29,8,3,1,1,0.614,1,0,0,0
222,222,22,1,30,9,3,1,1,0.702,1,0,0,0
222,222,22,1,31,10,3,1,0,0.488,0,0,0,0
222,222,22,1,32,11,3,0,0,0.799,1,0,0,0
222,222,22,1,33,12,3,0,0,0.904,1,0,0,0
222,222,22,1,34,13,3,0,0,0.657,1,0,0,0
222,222,22,1,35,14,3,0,1,0.478,0,0,0,0
222,222,22,1,36,15,3,1,0,0.694,0,0,0,0
222,222,22,1,37,16,3,0,0,0.789,1,0,0,0
222,222,22,1,38,17,3,1,1,0.902,1,0,0,0
222,222,22,1,39,18,3,0,1,0.499,0,0,0,0
222,222,22,1,40,19,3,0,0,0.514,1,0,0,0
222,222,22,1,41,0,3,-2,-2,NaN,-1,1,1,0
222,222,22,1,42,1,3,0,0,1.346,1,1,0,0
222,222,22,1,43,2,3,1,1,0.355,1,1,0,0
222,222,22,1,44,3,3,0,0,0.557,1,1,0,0
222,222,22,1,45,4,3,1,1,0.894,1,1,0,0
222,222,22,1,46,5,3,0,1,0.98,0,1,0,0
222,222,22,1,47,6,3,1,0,0.382,0,1,0,0
222,222,22,1,48,7,3,0,0,0.568,1,1,0,0
222,222,22,1,49,8,3,0,0,0.834,1,1,0,0
222,222,22,1,50,9,3,1,1,0.486,1,1,0,0
222,222,22,1,51,10,3,1,1,0.645,1,1,0,0
222,222,22,1,52,11,3,0,1,0.627,0,1,0,0
222,222,22,1,53,12,3,1,0,1.292,0,1,0,0
222,222,22,1,54,13,3,0,0,1.092,1,1,0,0
222,222,22,1,55,14,3,1,1,0.551,1,1,0,0
222,222,22,1,56,15,3,1,1,1.072,1,1,0,0
222,222,22,1,57,16,3,1,0,0.656,0,1,0,0
222,222,22,1,58,17,3,0,0,0.651,1,1,0,0
222,222,22,1,59,18,3,0,1,0.766,0,1,0,0
222,222,22,1,60,19,3,1,0,0.504,0,1,0,0
222,222,22,1,61,0,3,-2,-2,NaN,-1,0,1,0
222,222,22,1,62,1,3,0,0,0.978,1,0,0,0
222,222,22,1,63,2,3,1,1,0.477,1,0,0,0
222,222,22,1,64,3,3,1,0,1.018,0,0,0,0
222,222,22,1,65,4,3,0,0,0.807,1,0,0,0
222,222,22,1,66,5,3,0,1,0.473,0,0,0,0
222,222,22,1,67,6,3,1,0,0.484,0,0,0,0
222,222,22,1,68,7,3,0,0,0.422,1,0,0,0
222,222,22,1,69,8,3,0,0,1.061,1,0,0,0
222,222,22,1,70,9,3,1,1,0.47,1,0,0,0
222,222,22,1,71,10,3,0,0,0.961,1,0,0,0
222,222,22,1,72,11,3,1,0,0.378,0,0,0,0
222,222,22,1,73,12,3,1,0,0.436,0,0,0,0
222,222,22,1,74,13,3,1,1,0.463,1,0,0,0
222,222,22,1,75,14,3,1,1,0.7,1,0,0,0
222,222,22,1,76,15,3,0,0,0.615,1,0,0,0
222,222,22,1,77,16,3,0,0,1.353,1,0,0,0
222,222,22,1,78,17,3,1,0,0.98,0,0,0,0
222,222,22,1,79,18,3,0,0,0.745,1,0,0,0
222,222,22,1,80,19,3,0,1,0.584,0,0,0,0
223,223,23,1,1,0,1,-2,-2,NaN,-1,1,1,0
223,223,23,1,2,1,1,1,1,0.874,1,1,0,0
223,223,23,1,3,2,1,1,0,0.843,0,1,0,0
223,223,23,1,4,3,1,0,0,0.678,1,1,0,0
223,223,23,1,5,4,1,0,0,1.234,1,1,0,0
223,223,23,1,6,5,1,1,1,1.702,1,1,0,0
223,223,23,1,7,6,1,0,1,1.159,0,1,0,0
223,223,23,1,8,7,1,1,0,0.699,0,1,0,0
223,223,23,1,9,8,1,1,0,1.26,0,1,0,0
223,223,23,1,10,9,1,0,0,1.433,1,1,0,0
223,223,23,1,11,10,1,1,1,0.656,1,1,0,0
223,223,23,1,12,11,1,0,1,1.212,0,1,0,0
223,223,23,1,13,12,1,1,0,1.464,0,1,0,0
223,223,23,1,14,13,1,1,0,1.466,0,1,0,0
223,223,23,1,15,14,1,0,0,0.754,1,1,0,0
223,223,23,1,16,15,1,1,1,0.774,1,1,0,0
223,223,23,1,17,16,1,0,0,1.489,1,1,0,0
223,223,23,1,18,17,1,#NAME?,NaN,NaN,0,1,0,1
223,223,23,1,19,18,1,0,0,1.002,1,1,0,0
223,223,23,1,20,19,1,1,1,0.414,1,1,0,0
223,223,23,1,21,0,1,-2,-2,NaN,-1,0,1,0
223,223,23,1,22,1,1,1,1,0.701,1,0,0,0
223,223,23,1,23,2,1,1,1,0.659,1,0,0,0
223,223,23,1,24,3,1,1,1,1.512,1,0,0,0
223,223,23,1,25,4,1,0,1,0.627,0,0,0,0
223,223,23,1,26,5,1,0,1,0.952,0,0,0,0
223,223,23,1,27,6,1,0,0,0.364,1,0,0,0
223,223,23,1,28,7,1,0,1,0.429,0,0,0,0
223,223,23,1,29,8,1,0,1,0.747,0,0,0,0
223,223,23,1,30,9,1,1,1,1.409,1,0,0,0
223,223,23,1,31,10,1,1,1,1.112,1,0,0,0
223,223,23,1,32,11,1,1,1,0.46,1,0,0,0
223,223,23,1,33,12,1,1,0,0.485,0,0,0,0
223,223,23,1,34,13,1,1,0,1.137,0,0,0,0
223,223,23,1,35,14,1,1,1,0.458,1,0,0,0
223,223,23,1,36,15,1,1,0,1.239,0,0,0,0
223,223,23,1,37,16,1,1,0,0.949,0,0,0,0
223,223,23,1,38,17,1,1,1,0.613,1,0,0,0
223,223,23,1,39,18,1,1,1,0.899,1,0,0,0
223,223,23,1,40,19,1,0,0,0.939,1,0,0,0
223,223,23,1,41,0,1,-2,-2,NaN,-1,1,1,0
223,223,23,1,42,1,1,1,1,0.861,1,1,0,0
223,223,23,1,43,2,1,0,1,0.741,0,1,0,0
223,223,23,1,44,3,1,0,1,0.492,0,1,0,0
223,223,23,1,45,4,1,1,0,0.334,0,1,0,0
223,223,23,1,46,5,1,0,0,1.52,1,1,0,0
223,223,23,1,47,6,1,0,0,0.555,1,1,0,0
223,223,23,1,48,7,1,1,0,1.906,0,1,0,0
223,223,23,1,49,8,1,1,1,0.889,1,1,0,0
223,223,23,1,50,9,1,1,0,0.738,0,1,0,0
223,223,23,1,51,10,1,0,0,0.795,1,1,0,0
223,223,23,1,52,11,1,0,0,0.81,1,1,0,0
223,223,23,1,53,12,1,0,0,0.374,1,1,0,0
223,223,23,1,54,13,1,1,1,1.138,1,1,0,0
223,223,23,1,55,14,1,0,0,0.692,1,1,0,0
223,223,23,1,56,15,1,1,1,0.407,1,1,0,0
223,223,23,1,57,16,1,0,1,0.721,0,1,0,0
223,223,23,1,58,17,1,1,0,0.517,0,1,0,0
223,223,23,1,59,18,1,1,1,0.911,1,1,0,0
223,223,23,1,60,19,1,0,1,0.756,0,1,0,0
223,223,23,1,61,0,1,-2,-2,NaN,-1,0,1,0
223,223,23,1,62,1,1,1,1,0.889,1,0,0,0
223,223,23,1,63,2,1,1,1,0.952,1,0,0,0
223,223,23,1,64,3,1,0,1,0.687,0,0,0,0
223,223,23,1,65,4,1,0,1,0.548,0,0,0,0
223,223,23,1,66,5,1,1,0,0.473,0,0,0,0
223,223,23,1,67,6,1,1,1,0.317,1,0,0,0
223,223,23,1,68,7,1,0,0,0.632,1,0,0,0
223,223,23,1,69,8,1,0,1,0.79,0,0,0,0
223,223,23,1,70,9,1,1,1,0.592,1,0,0,0
223,223,23,1,71,10,1,0,0,0.386,1,0,0,0
223,223,23,1,72,11,1,1,0,1.745,0,0,0,0
223,223,23,1,73,12,1,1,0,0.56,0,0,0,0
223,223,23,1,74,13,1,0,1,1.324,0,0,0,0
223,223,23,1,75,14,1,0,0,1.363,1,0,0,0
223,223,23,1,76,15,1,1,1,1.085,1,0,0,0
223,223,23,1,77,16,1,0,1,0.9,0,0,0,0
223,223,23,1,78,17,1,1,0,1.277,0,0,0,0
223,223,23,1,79,18,1,0,0,1.242,1,0,0,0
223,223,23,1,80,19,1,0,1,0.792,0,0,0,0
223,223,23,1,1,0,2,-2,-2,NaN,-1,1,1,0
223,223,23,1,2,1,2,#NAME?,NaN,NaN,1,1,0,1
223,223,23,1,3,2,2,0,0,0.562,1,1,0,0
223,223,23,1,4,3,2,1,1,0.773,1,1,0,0
223,223,23,1,5,4,2,1,1,1.485,1,1,0,0
223,223,23,1,6,5,2,0,1,0.528,0,1,0,0
223,223,23,1,7,6,2,0,1,1.952,0,1,0,0
223,223,23,1,8,7,2,1,0,0.344,0,1,0,0
223,223,23,1,9,8,2,1,1,0.79,1,1,0,0
223,223,23,1,10,9,2,0,1,0.758,0,1,0,0
223,223,23,1,11,10,2,1,0,0.759,0,1,0,0
223,223,23,1,12,11,2,0,1,1.298,0,1,0,0
223,223,23,1,13,12,2,1,0,0.421,0,1,0,0
223,223,23,1,14,13,2,0,1,0.764,0,1,0,0
223,223,23,1,15,14,2,1,0,0.42,0,1,0,0
223,223,23,1,16,15,2,0,0,0.881,1,1,0,0
223,223,23,1,17,16,2,1,1,0.659,1,1,0,0
223,223,23,1,18,17,2,1,0,1.195,0,1,0,0
223,223,23,1,19,18,2,0,0,0.889,1,1,0,0
223,223,23,1,20,19,2,0,0,1.286,1,1,0,0
223,223,23,1,21,0,2,-2,-2,NaN,-1,0,1,0
223,223,23,1,22,1,2,1,0,0.374,0,0,0,0
223,223,23,1,23,2,2,0,0,1.129,1,0,0,0
223,223,23,1,24,3,2,0,0,1.223,1,0,0,0
223,223,23,1,25,4,2,0,1,0.36,0,0,0,0
223,223,23,1,26,5,2,1,0,0.376,0,0,0,0
223,223,23,1,27,6,2,1,1,1.157,1,0,0,0
223,223,23,1,28,7,2,1,1,0.478,1,0,0,0
223,223,23,1,29,8,2,0,1,0.42,0,0,0,0
223,223,23,1,30,9,2,1,0,0.491,0,0,0,0
223,223,23,1,31,10,2,0,0,0.919,1,0,0,0
223,223,23,1,32,11,2,1,1,0.413,1,0,0,0
223,223,23,1,33,12,2,0,1,0.778,0,0,0,0
223,223,23,1,34,13,2,1,0,0.332,0,0,0,0
223,223,23,1,35,14,2,1,1,0.32,1,0,0,0
223,223,23,1,36,15,2,0,0,1.307,1,0,0,0
223,223,23,1,37,16,2,0,1,0.915,0,0,0,0
223,223,23,1,38,17,2,0,1,0.672,0,0,0,0
223,223,23,1,39,18,2,1,1,0.797,1,0,0,0
223,223,23,1,40,19,2,1,1,0.33,1,0,0,0
223,223,23,1,41,0,2,-2,-2,NaN,-1,1,1,0
223,223,23,1,42,1,2,1,0,1.039,0,1,0,0
223,223,23,1,43,2,2,0,0,0.445,1,1,0,0
223,223,23,1,44,3,2,1,1,0.924,1,1,0,0
223,223,23,1,45,4,2,1,0,0.624,0,1,0,0
223,223,23,1,46,5,2,1,1,0.928,1,1,0,0
223,223,23,1,47,6,2,0,1,0.517,0,1,0,0
223,223,23,1,48,7,2,1,0,0.353,0,1,0,0
223,223,23,1,49,8,2,#NAME?,NaN,NaN,0,1,0,1
223,223,23,1,50,9,2,1,1,1.229,1,1,0,0
223,223,23,1,51,10,2,0,0,0.712,1,1,0,0
223,223,23,1,52,11,2,1,1,0.604,1,1,0,0
223,223,23,1,53,12,2,0,1,0.958,0,1,0,0
223,223,23,1,54,13,2,0,1,0.956,0,1,0,0
223,223,23,1,55,14,2,0,1,0.411,0,1,0,0
223,223,23,1,56,15,2,0,1,0.512,0,1,0,0
223,223,23,1,57,16,2,1,0,0.33,0,1,0,0
223,223,23,1,58,17,2,1,0,0.694,0,1,0,0
223,223,23,1,59,18,2,0,0,0.931,1,1,0,0
223,223,23,1,60,19,2,1,1,0.752,1,1,0,0
223,223,23,1,61,0,2,-2,-2,NaN,-1,0,1,0
223,223,23,1,62,1,2,0,1,0.939,0,0,0,0
223,223,23,1,63,2,2,1,1,1.353,1,0,0,0
223,223,23,1,64,3,2,0,0,1.258,1,0,0,0
223,223,23,1,65,4,2,1,0,0.325,0,0,0,0
223,223,23,1,66,5,2,0,1,0.485,0,0,0,0
223,223,23,1,67,6,2,1,1,0.688,1,0,0,0
223,223,23,1,68,7,2,1,1,0.442,1,0,0,0
223,223,23,1,69,8,2,0,1,0.585,0,0,0,0
223,223,23,1,70,9,2,1,0,0.441,0,0,0,0
223,223,23,1,71,10,2,1,1,0.448,1,0,0,0
223,223,23,1,72,11,2,0,0,0.869,1,0,0,0
223,223,23,1,73,12,2,0,1,0.478,0,0,0,0
223,223,23,1,74,13,2,0,1,0.378,0,0,0,0
223,223,23,1,75,14,2,0,0,0.4,1,0,0,0
223,223,23,1,76,15,2,1,1,0.414,1,0,0,0
223,223,23,1,77,16,2,0,1,0.728,0,0,0,0
223,223,23,1,78,17,2,1,0,0.497,0,0,0,0
223,223,23,1,79,18,2,1,0,0.522,0,0,0,0
223,223,23,1,80,19,2,1,1,0.351,1,0,0,0
223,223,23,1,1,0,3,-2,-2,NaN,-1,1,1,0
223,223,23,1,2,1,3,1,1,0.617,1,1,0,0
223,223,23,1,3,2,3,0,1,0.488,0,1,0,0
223,223,23,1,4,3,3,1,0,0.463,0,1,0,0
223,223,23,1,5,4,3,1,1,0.437,1,1,0,0
223,223,23,1,6,5,3,1,1,0.366,1,1,0,0
223,223,23,1,7,6,3,1,0,1.043,0,1,0,0
223,223,23,1,8,7,3,1,1,1.187,1,1,0,0
223,223,23,1,9,8,3,0,1,0.392,0,1,0,0
223,223,23,1,10,9,3,0,1,0.362,0,1,0,0
223,223,23,1,11,10,3,1,0,0.311,0,1,0,0
223,223,23,1,12,11,3,1,1,0.702,1,1,0,0
223,223,23,1,13,12,3,1,0,0.848,0,1,0,0
223,223,23,1,14,13,3,0,0,0.678,1,1,0,0
223,223,23,1,15,14,3,1,0,1.896,0,1,0,0
223,223,23,1,16,15,3,1,1,0.567,1,1,0,0
223,223,23,1,17,16,3,#NAME?,NaN,NaN,0,1,0,1
223,223,23,1,18,17,3,0,0,1.03,1,1,0,0
223,223,23,1,19,18,3,#NAME?,NaN,NaN,1,1,0,1
223,223,23,1,20,19,3,1,1,0.328,1,1,0,0
223,223,23,1,21,0,3,-2,-2,NaN,-1,0,1,0
