"","beta","id","contrast","ROI","social","opponent","payoff","run","idrun"
"759",0.148803470561279,4,"WL1","Precuneus_roi.mat","non-social",1,1,1,4001
"760",-0.48612413387907,4,"LL1","Precuneus_roi.mat","non-social",1,0,1,4001
"761",-0.761469636338595,4,"WS2","Precuneus_roi.mat","non-social",0,1,2,4002
"762",1.35869340822195,4,"LS2","Precuneus_roi.mat","non-social",0,0,2,4002
"763",1.04320197877321,4,"WL2","Precuneus_roi.mat","non-social",1,1,2,4002
"764",-0.244093867401716,4,"LL2","Precuneus_roi.mat","non-social",1,0,2,4002
"765",-1.7761853453033,4,"WS3","Precuneus_roi.mat","non-social",0,1,3,4003
"766",-0.3035079741991,4,"LS3","Precuneus_roi.mat","non-social",0,0,3,4003
"767",0.262973898935732,4,"WL3","Precuneus_roi.mat","non-social",1,1,3,4003
"768",-0.745700928230573,4,"LL3","Precuneus_roi.mat","non-social",1,0,3,4003
"769",-0.83413627467396,6,"WS1","Precuneus_roi.mat","non-social",0,1,1,6001
"770",-0.478474422070758,6,"LS1","Precuneus_roi.mat","non-social",0,0,1,6001
"771",-0.0730744215074955,6,"WL1","Precuneus_roi.mat","non-social",1,1,1,6001
"772",-2.4774557274111,6,"LL1","Precuneus_roi.mat","non-social",1,0,1,6001
"773",-1.08100105053762,6,"WS2","Precuneus_roi.mat","non-social",0,1,2,6002
"774",-4.7947583757284,6,"LS2","Precuneus_roi.mat","non-social",0,0,2,6002
"775",0.982859600431899,6,"WL2","Precuneus_roi.mat","non-social",1,1,2,6002
"776",-0.743196801231594,6,"LL2","Precuneus_roi.mat","non-social",1,0,2,6002
"777",-0.737995200021423,6,"WS3","Precuneus_roi.mat","non-social",0,1,3,6003
"778",0.81811232527339,6,"LS3","Precuneus_roi.mat","non-social",0,0,3,6003
"779",-0.566500439387802,6,"WL3","Precuneus_roi.mat","non-social",1,1,3,6003
"780",-1.12206971783927,6,"LL3","Precuneus_roi.mat","non-social",1,0,3,6003
"781",-0.073372095675554,7,"WS1","Precuneus_roi.mat","non-social",0,1,1,7001
"782",-0.956313716366415,7,"LS1","Precuneus_roi.mat","non-social",0,0,1,7001
"783",0.126064229743422,7,"WL1","Precuneus_roi.mat","non-social",1,1,1,7001
"784",-0.273739449450779,7,"LL1","Precuneus_roi.mat","non-social",1,0,1,7001
"785",0.607036003620952,7,"WS2","Precuneus_roi.mat","non-social",0,1,2,7002
"786",0.21036120080316,7,"LS2","Precuneus_roi.mat","non-social",0,0,2,7002
"787",0.0305090280175946,7,"WL2","Precuneus_roi.mat","non-social",1,1,2,7002
"788",-0.354263647092452,7,"LL2","Precuneus_roi.mat","non-social",1,0,2,7002
"789",-0.31074832550987,7,"WS3","Precuneus_roi.mat","non-social",0,1,3,7003
"790",-0.36279297658411,7,"LS3","Precuneus_roi.mat","non-social",0,0,3,7003
"791",-0.234618624369915,7,"WL3","Precuneus_roi.mat","non-social",1,1,3,7003
"792",0.324066970069415,7,"LL3","Precuneus_roi.mat","non-social",1,0,3,7003
"793",0.478787673740506,8,"WS1","Precuneus_roi.mat","non-social",0,1,1,8001
"794",0.841606220650322,8,"LS1","Precuneus_roi.mat","non-social",0,0,1,8001
"795",2.49476755128425,8,"WL1","Precuneus_roi.mat","non-social",1,1,1,8001
"796",1.80159829747049,8,"LL1","Precuneus_roi.mat","non-social",1,0,1,8001
"797",-0.565522599187475,8,"WS2","Precuneus_roi.mat","non-social",0,1,2,8002
"798",0.166017144961327,8,"LS2","Precuneus_roi.mat","non-social",0,0,2,8002
"799",2.03709264114015,8,"WL2","Precuneus_roi.mat","non-social",1,1,2,8002
"800",0.455226873058177,8,"LL2","Precuneus_roi.mat","non-social",1,0,2,8002
"801",1.33660399193365,8,"WS3","Precuneus_roi.mat","non-social",0,1,3,8003
"802",-0.140357259223171,8,"LS3","Precuneus_roi.mat","non-social",0,0,3,8003
"803",-0.617820328467303,8,"WL3","Precuneus_roi.mat","non-social",1,1,3,8003
"804",-0.23250642403625,8,"LL3","Precuneus_roi.mat","non-social",1,0,3,8003
"805",-0.0242197886412366,9,"WS1","Precuneus_roi.mat","non-social",0,1,1,9001
"806",-2.00874655640989,9,"LS1","Precuneus_roi.mat","non-social",0,0,1,9001
"807",-1.18239006334818,9,"WL1","Precuneus_roi.mat","non-social",1,1,1,9001
"808",-1.94655021239695,9,"LL1","Precuneus_roi.mat","non-social",1,0,1,9001
"809",0.287449512331234,9,"WS2","Precuneus_roi.mat","non-social",0,1,2,9002
"810",-1.0888862794308,9,"LS2","Precuneus_roi.mat","non-social",0,0,2,9002
"811",-0.562103651188152,9,"WL2","Precuneus_roi.mat","non-social",1,1,2,9002
"812",-1.34512723565413,9,"LL2","Precuneus_roi.mat","non-social",1,0,2,9002
"813",0.63380798229273,9,"WS3","Precuneus_roi.mat","non-social",0,1,3,9003
"814",-1.27873727216256,9,"LS3","Precuneus_roi.mat","non-social",0,0,3,9003
"815",-0.199520533131722,9,"WL3","Precuneus_roi.mat","non-social",1,1,3,9003
"816",-1.84004143098953,9,"LL3","Precuneus_roi.mat","non-social",1,0,3,9003
"817",-1.77762760849596,10,"WS1","Precuneus_roi.mat","non-social",0,1,1,10001
"818",-1.14862306673676,10,"LS1","Precuneus_roi.mat","non-social",0,0,1,10001
"819",-0.329314337998575,10,"WL1","Precuneus_roi.mat","non-social",1,1,1,10001
"820",-2.03433003090657,10,"LL1","Precuneus_roi.mat","non-social",1,0,1,10001
"821",2.34644790353572,10,"WS2","Precuneus_roi.mat","non-social",0,1,2,10002
"822",-1.59570503197847,10,"LS2","Precuneus_roi.mat","non-social",0,0,2,10002
"823",-0.0308156073909893,10,"WL2","Precuneus_roi.mat","non-social",1,1,2,10002
"824",-0.736963442347783,10,"LL2","Precuneus_roi.mat","non-social",1,0,2,10002
"825",-0.486886290093111,10,"WS3","Precuneus_roi.mat","non-social",0,1,3,10003
"826",-1.29659562231337,10,"LS3","Precuneus_roi.mat","non-social",0,0,3,10003
"827",-0.581348771704089,10,"WL3","Precuneus_roi.mat","non-social",1,1,3,10003
"828",-2.09332729016805,10,"LL3","Precuneus_roi.mat","non-social",1,0,3,10003
"829",-0.960955255301897,11,"WS1","Precuneus_roi.mat","non-social",0,1,1,11001
"830",-0.242878325810411,11,"LS1","Precuneus_roi.mat","non-social",0,0,1,11001
"831",1.39008111389574,11,"WL1","Precuneus_roi.mat","non-social",1,1,1,11001
"832",0.500394433363155,11,"LL1","Precuneus_roi.mat","non-social",1,0,1,11001
"833",-0.39497141925686,11,"WS2","Precuneus_roi.mat","non-social",0,1,2,11002
"834",-1.10585891285588,11,"LS2","Precuneus_roi.mat","non-social",0,0,2,11002
"835",0.692159545692555,11,"WL2","Precuneus_roi.mat","non-social",1,1,2,11002
"836",-0.156325941204161,11,"LL2","Precuneus_roi.mat","non-social",1,0,2,11002
"837",1.03559709597063,11,"WS3","Precuneus_roi.mat","non-social",0,1,3,11003
"838",0.536542545505228,11,"LS3","Precuneus_roi.mat","non-social",0,0,3,11003
"839",0.135438299552491,11,"WL3","Precuneus_roi.mat","non-social",1,1,3,11003
"840",-1.20587871172914,11,"LL3","Precuneus_roi.mat","non-social",1,0,3,11003
"841",0.313547444898423,12,"WS1","Precuneus_roi.mat","non-social",0,1,1,12001
"842",-0.458264428876599,12,"LS1","Precuneus_roi.mat","non-social",0,0,1,12001
"843",0.363458545390106,12,"WL1","Precuneus_roi.mat","non-social",1,1,1,12001
"844",0.0689157113083029,12,"LL1","Precuneus_roi.mat","non-social",1,0,1,12001
"845",-1.31862649086447,12,"WS2","Precuneus_roi.mat","non-social",0,1,2,12002
"846",-0.462432208933799,12,"LS2","Precuneus_roi.mat","non-social",0,0,2,12002
"847",0.913740110464113,12,"WL2","Precuneus_roi.mat","non-social",1,1,2,12002
"848",0.158036766261098,12,"LL2","Precuneus_roi.mat","non-social",1,0,2,12002
"849",0.0261058722075305,12,"WS3","Precuneus_roi.mat","non-social",0,1,3,12003
"850",0.238853488199382,12,"LS3","Precuneus_roi.mat","non-social",0,0,3,12003
"851",1.4059522473575,12,"WL3","Precuneus_roi.mat","non-social",1,1,3,12003
"852",0.849670367051468,12,"LL3","Precuneus_roi.mat","non-social",1,0,3,12003
"853",-0.190170548167551,13,"WS1","Precuneus_roi.mat","non-social",0,1,1,13001
"854",-1.29067211955027,13,"LS1","Precuneus_roi.mat","non-social",0,0,1,13001
"855",0.650873749183558,13,"WL1","Precuneus_roi.mat","non-social",1,1,1,13001
"856",-1.65483064559287,13,"LL1","Precuneus_roi.mat","non-social",1,0,1,13001
"857",0.0798472679981643,13,"WS2","Precuneus_roi.mat","non-social",0,1,2,13002
"858",-1.08376589434735,13,"LS2","Precuneus_roi.mat","non-social",0,0,2,13002
"859",1.09092617825378,13,"WL2","Precuneus_roi.mat","non-social",1,1,2,13002
"860",-0.694111226354794,13,"LL2","Precuneus_roi.mat","non-social",1,0,2,13002
"861",1.17007482420412,13,"WS3","Precuneus_roi.mat","non-social",0,1,3,13003
"862",1.37493482595016,13,"LS3","Precuneus_roi.mat","non-social",0,0,3,13003
"863",-0.349625288777572,13,"WL3","Precuneus_roi.mat","non-social",1,1,3,13003
"864",1.0662522695227,13,"LL3","Precuneus_roi.mat","non-social",1,0,3,13003
"865",-1.13614544601721,14,"WS1","Precuneus_roi.mat","non-social",0,1,1,14001
"866",-0.299742130185395,14,"LS1","Precuneus_roi.mat","non-social",0,0,1,14001
"867",-0.446726213946416,14,"WL1","Precuneus_roi.mat","non-social",1,1,1,14001
"868",-3.03252576437733,14,"LL1","Precuneus_roi.mat","non-social",1,0,1,14001
"869",-0.820045407265543,14,"WS2","Precuneus_roi.mat","non-social",0,1,2,14002
"870",0.241324266006943,14,"LS2","Precuneus_roi.mat","non-social",0,0,2,14002
"871",-0.65293275071483,14,"WL2","Precuneus_roi.mat","non-social",1,1,2,14002
"872",-0.781985007184038,14,"LL2","Precuneus_roi.mat","non-social",1,0,2,14002
"873",0.249149551787999,14,"WS3","Precuneus_roi.mat","non-social",0,1,3,14003
"874",-2.7080320764976,14,"LS3","Precuneus_roi.mat","non-social",0,0,3,14003
"875",0.332056402167608,14,"WL3","Precuneus_roi.mat","non-social",1,1,3,14003
"876",-0.422421239286635,14,"LL3","Precuneus_roi.mat","non-social",1,0,3,14003
"877",-0.0876006018389258,15,"WS1","Precuneus_roi.mat","non-social",0,1,1,15001
"878",0.669686936227882,15,"LS1","Precuneus_roi.mat","non-social",0,0,1,15001
"879",0.531226612633563,15,"WL1","Precuneus_roi.mat","non-social",1,1,1,15001
"880",-0.395935730736485,15,"LL1","Precuneus_roi.mat","non-social",1,0,1,15001
"881",0.483259856937617,15,"WS2","Precuneus_roi.mat","non-social",0,1,2,15002
"882",0.190137053535305,15,"LS2","Precuneus_roi.mat","non-social",0,0,2,15002
"883",0.218599767552415,15,"WL2","Precuneus_roi.mat","non-social",1,1,2,15002
"884",-0.13600354298622,15,"LL2","Precuneus_roi.mat","non-social",1,0,2,15002
"885",-0.233539466719527,15,"WS3","Precuneus_roi.mat","non-social",0,1,3,15003
"886",0.0420233952893838,15,"LS3","Precuneus_roi.mat","non-social",0,0,3,15003
"887",0.208305968231956,15,"WL3","Precuneus_roi.mat","non-social",1,1,3,15003
"888",-0.918558676657504,15,"LL3","Precuneus_roi.mat","non-social",1,0,3,15003
"889",-0.44435637484326,17,"WS1","Precuneus_roi.mat","non-social",0,1,1,17001
"890",-1.37657311898484,17,"LS1","Precuneus_roi.mat","non-social",0,0,1,17001
"891",0.157650324421184,17,"WL1","Precuneus_roi.mat","non-social",1,1,1,17001
"892",0.674405161182672,17,"LL1","Precuneus_roi.mat","non-social",1,0,1,17001
"893",-0.221734853892996,17,"WS2","Precuneus_roi.mat","non-social",0,1,2,17002
"894",1.27396171546747,17,"LS2","Precuneus_roi.mat","non-social",0,0,2,17002
"895",-0.471587843397982,17,"WL2","Precuneus_roi.mat","non-social",1,1,2,17002
"896",-0.703213295894132,17,"LL2","Precuneus_roi.mat","non-social",1,0,2,17002
"897",2.00155862747634,17,"WS3","Precuneus_roi.mat","non-social",0,1,3,17003
"898",-0.474883731307866,17,"LS3","Precuneus_roi.mat","non-social",0,0,3,17003
"899",-0.0340017062335676,17,"WL3","Precuneus_roi.mat","non-social",1,1,3,17003
"900",-0.742342895386783,17,"LL3","Precuneus_roi.mat","non-social",1,0,3,17003
"901",-1.50182546511499,18,"WS1","Precuneus_roi.mat","non-social",0,1,1,18001
"902",0.0415200613100557,18,"LS1","Precuneus_roi.mat","non-social",0,0,1,18001
"903",-0.182905477709016,18,"WL1","Precuneus_roi.mat","non-social",1,1,1,18001
"904",-1.14909422654051,18,"LL1","Precuneus_roi.mat","non-social",1,0,1,18001
"905",0.91022312334443,18,"WS2","Precuneus_roi.mat","non-social",0,1,2,18002
"906",-1.65867271797215,18,"LS2","Precuneus_roi.mat","non-social",0,0,2,18002
"907",1.27732938290672,18,"WL2","Precuneus_roi.mat","non-social",1,1,2,18002
"908",-1.69490719882797,18,"LL2","Precuneus_roi.mat","non-social",1,0,2,18002
"909",0.872394384534141,18,"WS3","Precuneus_roi.mat","non-social",0,1,3,18003
"910",2.11215320426338,18,"LS3","Precuneus_roi.mat","non-social",0,0,3,18003
"911",0.249550010196298,18,"WL3","Precuneus_roi.mat","non-social",1,1,3,18003
"912",-0.315105852693943,18,"LL3","Precuneus_roi.mat","non-social",1,0,3,18003
"913",0.895311085221455,19,"WS1","Precuneus_roi.mat","non-social",0,1,1,19001
"914",-0.668136156562058,19,"LS1","Precuneus_roi.mat","non-social",0,0,1,19001
"915",0.703732265572558,19,"WL1","Precuneus_roi.mat","non-social",1,1,1,19001
"916",-0.916781811235453,19,"LL1","Precuneus_roi.mat","non-social",1,0,1,19001
"917",1.26329899301433,19,"WS2","Precuneus_roi.mat","non-social",0,1,2,19002
"918",-0.630753695058213,19,"LS2","Precuneus_roi.mat","non-social",0,0,2,19002
"919",-0.346334997520719,19,"WL2","Precuneus_roi.mat","non-social",1,1,2,19002
"920",-1.46783753420557,19,"LL2","Precuneus_roi.mat","non-social",1,0,2,19002
"921",0.711886947285045,19,"WS3","Precuneus_roi.mat","non-social",0,1,3,19003
"922",0.0663685251967294,19,"LS3","Precuneus_roi.mat","non-social",0,0,3,19003
"923",-1.4402209773499,19,"WL3","Precuneus_roi.mat","non-social",1,1,3,19003
"924",-1.14960559893564,19,"LL3","Precuneus_roi.mat","non-social",1,0,3,19003
"925",-0.852156263556527,20,"WS1","Precuneus_roi.mat","non-social",0,1,1,20001
"926",-1.17905081140244,20,"LS1","Precuneus_roi.mat","non-social",0,0,1,20001
"927",1.03837848889187,20,"WL1","Precuneus_roi.mat","non-social",1,1,1,20001
"928",0.426578861747531,20,"LL1","Precuneus_roi.mat","non-social",1,0,1,20001
"929",0.99976370302148,20,"WS2","Precuneus_roi.mat","non-social",0,1,2,20002
"930",0.566086355811059,20,"LS2","Precuneus_roi.mat","non-social",0,0,2,20002
"931",-0.646162745540413,20,"WL2","Precuneus_roi.mat","non-social",1,1,2,20002
"932",-0.661422463483591,20,"LL2","Precuneus_roi.mat","non-social",1,0,2,20002
"933",-0.845578923968157,20,"WS3","Precuneus_roi.mat","non-social",0,1,3,20003
"934",-0.169687567172737,20,"LS3","Precuneus_roi.mat","non-social",0,0,3,20003
"935",-0.203920552665242,20,"WL3","Precuneus_roi.mat","non-social",1,1,3,20003
"936",0.498527696741597,20,"LL3","Precuneus_roi.mat","non-social",1,0,3,20003
"937",0.415155618031189,21,"WS1","Precuneus_roi.mat","non-social",0,1,1,21001
"938",-0.315297768284362,21,"LS1","Precuneus_roi.mat","non-social",0,0,1,21001
"939",1.23248846466384,21,"WL1","Precuneus_roi.mat","non-social",1,1,1,21001
"940",0.0381573147183895,21,"LL1","Precuneus_roi.mat","non-social",1,0,1,21001
"941",1.4419936098206,21,"WS2","Precuneus_roi.mat","non-social",0,1,2,21002
"942",-1.10591080841042,21,"LS2","Precuneus_roi.mat","non-social",0,0,2,21002
"943",1.70998665608238,21,"WL2","Precuneus_roi.mat","non-social",1,1,2,21002
"944",0.981287224138748,21,"LL2","Precuneus_roi.mat","non-social",1,0,2,21002
"945",1.3438485548068,21,"WS3","Precuneus_roi.mat","non-social",0,1,3,21003
"946",2.43949114772034,21,"LS3","Precuneus_roi.mat","non-social",0,0,3,21003
"947",0.194637571055674,21,"WL3","Precuneus_roi.mat","non-social",1,1,3,21003
"948",0.503392571505803,21,"LL3","Precuneus_roi.mat","non-social",1,0,3,21003
"949",-0.280171040552093,22,"WS1","Precuneus_roi.mat","non-social",0,1,1,22001
"950",1.25579292777531,22,"LS1","Precuneus_roi.mat","non-social",0,0,1,22001
"951",-1.03949259016688,22,"WL1","Precuneus_roi.mat","non-social",1,1,1,22001
"952",-0.516193635999187,22,"LL1","Precuneus_roi.mat","non-social",1,0,1,22001
"953",-1.30318071491341,22,"WS2","Precuneus_roi.mat","non-social",0,1,2,22002
"954",0.0382759886018245,22,"LS2","Precuneus_roi.mat","non-social",0,0,2,22002
"955",0.114328597680975,22,"WL2","Precuneus_roi.mat","non-social",1,1,2,22002
"956",-0.19212365284797,22,"LL2","Precuneus_roi.mat","non-social",1,0,2,22002
"957",-0.856621134938319,22,"WS3","Precuneus_roi.mat","non-social",0,1,3,22003
"958",-0.565473860837528,22,"LS3","Precuneus_roi.mat","non-social",0,0,3,22003
"959",-1.27345449695151,22,"WL3","Precuneus_roi.mat","non-social",1,1,3,22003
"960",-0.39945827414469,22,"LL3","Precuneus_roi.mat","non-social",1,0,3,22003
"961",-0.670683897834004,23,"WS1","Precuneus_roi.mat","non-social",0,1,1,23001
"962",-2.4543902952775,23,"LS1","Precuneus_roi.mat","non-social",0,0,1,23001
"963",-0.266849784172598,23,"WL1","Precuneus_roi.mat","non-social",1,1,1,23001
"964",-1.53476337133468,23,"LL1","Precuneus_roi.mat","non-social",1,0,1,23001
"965",-1.64279602358523,23,"WS2","Precuneus_roi.mat","non-social",0,1,2,23002
"966",-1.39255007027195,23,"LS2","Precuneus_roi.mat","non-social",0,0,2,23002
"967",0.0245259345677675,23,"WL2","Precuneus_roi.mat","non-social",1,1,2,23002
"968",-0.260330213400346,23,"LL2","Precuneus_roi.mat","non-social",1,0,2,23002
"969",1.00498333500381,23,"WS3","Precuneus_roi.mat","non-social",0,1,3,23003
"970",-0.737801451883584,23,"LS3","Precuneus_roi.mat","non-social",0,0,3,23003
"971",-0.357678795315516,23,"WL3","Precuneus_roi.mat","non-social",1,1,3,23003
"972",-1.16823844386971,23,"LL3","Precuneus_roi.mat","non-social",1,0,3,23003
"973",-0.0423022103889536,24,"WS1","Precuneus_roi.mat","non-social",0,1,1,24001
"974",2.17847265677219,24,"LS1","Precuneus_roi.mat","non-social",0,0,1,24001
"975",0.936745105721324,24,"WL1","Precuneus_roi.mat","non-social",1,1,1,24001
"976",1.2731226711294,24,"LL1","Precuneus_roi.mat","non-social",1,0,1,24001
"977",0.473764090981879,24,"WS2","Precuneus_roi.mat","non-social",0,1,2,24002
"978",-0.539949104879827,24,"LS2","Precuneus_roi.mat","non-social",0,0,2,24002
"979",-0.24354802256477,24,"WL2","Precuneus_roi.mat","non-social",1,1,2,24002
"980",-2.26786257771731,24,"LL2","Precuneus_roi.mat","non-social",1,0,2,24002
"981",0.579641922476547,24,"WS3","Precuneus_roi.mat","non-social",0,1,3,24003
"982",-0.99321911768816,24,"LS3","Precuneus_roi.mat","non-social",0,0,3,24003
"983",0.294090139243049,24,"WL3","Precuneus_roi.mat","non-social",1,1,3,24003
"984",0.878570887421931,24,"LL3","Precuneus_roi.mat","non-social",1,0,3,24003
"985",-2.78037371082122,25,"WS1","Precuneus_roi.mat","non-social",0,1,1,25001
"986",-0.770495514281141,25,"LS1","Precuneus_roi.mat","non-social",0,0,1,25001
"987",0.533068744414489,25,"WL1","Precuneus_roi.mat","non-social",1,1,1,25001
"988",-0.0678090681184899,25,"LL1","Precuneus_roi.mat","non-social",1,0,1,25001
"989",1.45134577661373,25,"WS2","Precuneus_roi.mat","non-social",0,1,2,25002
"990",-0.766156418316119,25,"LS2","Precuneus_roi.mat","non-social",0,0,2,25002
"991",-0.134575646387098,25,"WL2","Precuneus_roi.mat","non-social",1,1,2,25002
"992",-3.37763796868566,25,"LL2","Precuneus_roi.mat","non-social",1,0,2,25002
"993",0.135266042241067,25,"WS3","Precuneus_roi.mat","non-social",0,1,3,25003
"994",-2.06493975929663,25,"LS3","Precuneus_roi.mat","non-social",0,0,3,25003
"995",-0.96589389898114,25,"WL3","Precuneus_roi.mat","non-social",1,1,3,25003
"996",1.06673596597749,25,"LL3","Precuneus_roi.mat","non-social",1,0,3,25003
"997",0.863579832872745,26,"WS1","Precuneus_roi.mat","non-social",0,1,1,26001
"998",-0.351007182163619,26,"LS1","Precuneus_roi.mat","non-social",0,0,1,26001
"999",2.46983725388535,26,"WL1","Precuneus_roi.mat","non-social",1,1,1,26001
"1000",0.0789252223733426,26,"LL1","Precuneus_roi.mat","non-social",1,0,1,26001
"1001",0.194670220132237,26,"WS2","Precuneus_roi.mat","non-social",0,1,2,26002
"1002",0.503580194465128,26,"LS2","Precuneus_roi.mat","non-social",0,0,2,26002
"1003",1.66519166420378,26,"WL2","Precuneus_roi.mat","non-social",1,1,2,26002
"1004",-0.0566176566504211,26,"LL2","Precuneus_roi.mat","non-social",1,0,2,26002
"1005",-0.127986156303521,26,"WS3","Precuneus_roi.mat","non-social",0,1,3,26003
"1006",-0.628087728801347,26,"LS3","Precuneus_roi.mat","non-social",0,0,3,26003
"1007",1.12392441453475,26,"WL3","Precuneus_roi.mat","non-social",1,1,3,26003
"1008",-1.61322729639312,26,"LL3","Precuneus_roi.mat","non-social",1,0,3,26003
"1009",1.85085734484971,27,"WS1","Precuneus_roi.mat","non-social",0,1,1,27001
"1010",-0.157516989280196,27,"LS1","Precuneus_roi.mat","non-social",0,0,1,27001
"1011",1.78066938769978,27,"WL1","Precuneus_roi.mat","non-social",1,1,1,27001
"1012",-0.604572156945765,27,"LL1","Precuneus_roi.mat","non-social",1,0,1,27001
"1013",-0.365820266758451,27,"WS2","Precuneus_roi.mat","non-social",0,1,2,27002
"1014",0.673474220294084,27,"LS2","Precuneus_roi.mat","non-social",0,0,2,27002
"1015",0.00851170662415949,27,"WL2","Precuneus_roi.mat","non-social",1,1,2,27002
"1016",-0.356844116152727,27,"LL2","Precuneus_roi.mat","non-social",1,0,2,27002
"1017",-1.03184996799916,27,"WS3","Precuneus_roi.mat","non-social",0,1,3,27003
"1018",-2.80861857679303,27,"LS3","Precuneus_roi.mat","non-social",0,0,3,27003
"1019",0.548411189495924,27,"WL3","Precuneus_roi.mat","non-social",1,1,3,27003
"1020",-1.64453293060247,27,"LL3","Precuneus_roi.mat","non-social",1,0,3,27003
"1021",-0.655218377350777,28,"WS1","Precuneus_roi.mat","non-social",0,1,1,28001
"1022",-2.93135976473957,28,"LS1","Precuneus_roi.mat","non-social",0,0,1,28001
"1023",-0.126746969508545,28,"WL1","Precuneus_roi.mat","non-social",1,1,1,28001
"1024",0.00600509955618945,28,"LL1","Precuneus_roi.mat","non-social",1,0,1,28001
"1025",-0.328937117895566,28,"WS2","Precuneus_roi.mat","non-social",0,1,2,28002
"1026",-0.035956465533409,28,"LS2","Precuneus_roi.mat","non-social",0,0,2,28002
"1027",0.175564815128701,28,"WL2","Precuneus_roi.mat","non-social",1,1,2,28002
"1028",-1.01175501287827,28,"LL2","Precuneus_roi.mat","non-social",1,0,2,28002
"1029",-1.28358288650765,28,"WS3","Precuneus_roi.mat","non-social",0,1,3,28003
"1030",0.253755553482122,28,"LS3","Precuneus_roi.mat","non-social",0,0,3,28003
"1031",0.708175366025557,28,"WL3","Precuneus_roi.mat","non-social",1,1,3,28003
"1032",1.03045181622215,28,"LL3","Precuneus_roi.mat","non-social",1,0,3,28003
"1033",-0.650409727266006,29,"WS1","Precuneus_roi.mat","non-social",0,1,1,29001
"1034",-0.485495533737339,29,"LS1","Precuneus_roi.mat","non-social",0,0,1,29001
"1035",-1.03174012254366,29,"WL1","Precuneus_roi.mat","non-social",1,1,1,29001
"1036",-0.814463662067949,29,"LL1","Precuneus_roi.mat","non-social",1,0,1,29001
"1037",0.586409282242672,29,"WS2","Precuneus_roi.mat","non-social",0,1,2,29002
"1038",0.349425490234938,29,"LS2","Precuneus_roi.mat","non-social",0,0,2,29002
"1039",1.04711348391564,29,"WL2","Precuneus_roi.mat","non-social",1,1,2,29002
"1040",0.00697236099304871,29,"LL2","Precuneus_roi.mat","non-social",1,0,2,29002
"1041",0.76708217629114,29,"WS3","Precuneus_roi.mat","non-social",0,1,3,29003
"1042",0.314879260985872,29,"LS3","Precuneus_roi.mat","non-social",0,0,3,29003
"1043",-0.312167047564127,29,"WL3","Precuneus_roi.mat","non-social",1,1,3,29003
"1044",0.689995071592649,29,"LL3","Precuneus_roi.mat","non-social",1,0,3,29003
"1045",-1.39310916231705,31,"WS1","Precuneus_roi.mat","non-social",0,1,1,31001
"1046",0.186188946725256,31,"LS1","Precuneus_roi.mat","non-social",0,0,1,31001
"1047",-0.193047774131379,31,"WL1","Precuneus_roi.mat","non-social",1,1,1,31001
"1048",-0.854897942700208,31,"LL1","Precuneus_roi.mat","non-social",1,0,1,31001
"1049",-0.156964151122165,31,"WS2","Precuneus_roi.mat","non-social",0,1,2,31002
"1050",-0.383298612429042,31,"LS2","Precuneus_roi.mat","non-social",0,0,2,31002
"1051",0.785289643304856,31,"WL2","Precuneus_roi.mat","non-social",1,1,2,31002
"1052",-0.330333448167856,31,"LL2","Precuneus_roi.mat","non-social",1,0,2,31002
"1053",-0.202281054200185,31,"WS3","Precuneus_roi.mat","non-social",0,1,3,31003
"1054",-1.39754643480225,31,"LS3","Precuneus_roi.mat","non-social",0,0,3,31003
"1055",0.582823570751525,31,"WL3","Precuneus_roi.mat","non-social",1,1,3,31003
"1056",-0.434002294280397,31,"LL3","Precuneus_roi.mat","non-social",1,0,3,31003
"1057",-1.51729012880251,32,"WS1","Precuneus_roi.mat","non-social",0,1,1,32001
"1058",-1.17137732996864,32,"LS1","Precuneus_roi.mat","non-social",0,0,1,32001
"1059",-0.33640259916347,32,"WL1","Precuneus_roi.mat","non-social",1,1,1,32001
"1060",-1.09828470198134,32,"LL1","Precuneus_roi.mat","non-social",1,0,1,32001
"1061",0.169194761381006,32,"WS2","Precuneus_roi.mat","non-social",0,1,2,32002
"1062",-0.977532735848762,32,"LS2","Precuneus_roi.mat","non-social",0,0,2,32002
"1063",0.238109965426439,32,"WL2","Precuneus_roi.mat","non-social",1,1,2,32002
"1064",0.254121420116704,32,"LL2","Precuneus_roi.mat","non-social",1,0,2,32002
"1065",-2.81578629731078,32,"WS3","Precuneus_roi.mat","non-social",0,1,3,32003
"1066",-2.11238874509027,32,"LS3","Precuneus_roi.mat","non-social",0,0,3,32003
"1067",-1.33065670398488,32,"WL3","Precuneus_roi.mat","non-social",1,1,3,32003
"1068",-0.0618922731799536,32,"LL3","Precuneus_roi.mat","non-social",1,0,3,32003
"1069",-0.267170741704862,101,"WS1","Precuneus_roi.mat","social",0,1,1,101001
"1070",-1.28445778504884,101,"LS1","Precuneus_roi.mat","social",0,0,1,101001
"1071",-0.654921631107511,101,"WL1","Precuneus_roi.mat","social",1,1,1,101001
"1072",-1.14265077734723,101,"LL1","Precuneus_roi.mat","social",1,0,1,101001
"1073",0.278763988608962,101,"WS2","Precuneus_roi.mat","social",0,1,2,101002
"1074",0.701741982367521,101,"LS2","Precuneus_roi.mat","social",0,0,2,101002
"1075",0.591087347378265,101,"WL2","Precuneus_roi.mat","social",1,1,2,101002
"1076",0.135475158931353,101,"LL2","Precuneus_roi.mat","social",1,0,2,101002
