"","idrun","id","run","social","PR.WS","PR.LS","PR.WL","PR.LL","dmPFC.WS","dmPFC.LS","dmPFC.WL","dmPFC.LL","lTPJ.WS","lTPJ.LS","lTPJ.WL","lTPJ.LL","lTP.WS","lTP.LS","lTP.WL","lTP.LL","nAc.WS","nAc.LS","nAc.WL","nAc.LL","rTPJ.WS","rTPJ.LS","rTPJ.WL","rTPJ.LL","rTP.WS","rTP.LS","rTP.WL","rTP.LL","vmPFC.WS","vmPFC.LS","vmPFC.WL","vmPFC.LL"
"93",102003,102,3,"social",0.896567250084615,-0.039733255095534,0.488660924652487,-1.25190571602777,0.700160052483021,1.16452088548084,0.382699769552364,0.343163913961027,-0.855300808940777,-1.41393800450583,-0.368670853215674,-1.82779752839628,0.636728788479822,-0.0108582555632868,-0.379506766055743,-1.08547639784726,1.32447299869521,0.950248370446307,0.642660709505898,-0.467508859961807,0.238525066432279,-0.710303759725182,0.387930197936469,-0.704411355340157,0.699093463081919,-0.387665487314663,0.0572270892923696,-0.364698916913325,0.901085383553717,0.201791131819977,-0.148914342040579,-0.42695815045399
"94",103001,103,1,"social",0.288295595019551,-0.907947854695674,0.702908898936251,-0.989815621898337,-0.397320262842031,-1.20189305537643,0.00412075980729859,-0.502784876704456,-1.46676184139076,-1.38862852480633,-0.84969241789455,-0.963368989756227,-0.261334032100406,-0.884758305783402,0.143411461438532,-0.232574983322739,2.22483678662289,0.0763662974407973,2.03323436976734,-1.18119679670043,-0.54764963556218,-1.28681312933774,0.644337214879592,-0.0432766410649469,-0.206277607243612,-0.714855732355409,0.304411038684716,-0.115066667598548,-0.928160697667082,-1.63924244378504,-0.0799071641512746,-1.3707880244721
"95",103002,103,2,"social",1.10312595783934,-0.277149792575304,0.910163314377942,-0.296891665478429,0.756238507608974,-0.533422376080909,0.251602364329686,0.376065044119868,-0.606619718315839,-1.41409286033185,-0.614666886620806,0.566863802961603,0.493208239037197,-0.933276872658854,-0.19854282176732,0.0953475908372889,3.8356443259445,0.676844662796032,1.57672019116848,1.52752705012228,0.136447196485558,-1.00954403666741,0.435375336898557,1.73590126957436,1.25110941769522,-0.182681507196031,0.535679031993601,1.5137939369077,0.102412458468618,-1.88116128558369,-0.288931054498606,-1.61188643962985
"96",103003,103,3,"social",-0.223439487041169,0.112428022263668,-0.408557617059384,0.569542758041577,-0.0490533859452764,-0.617351212393721,0.227562455072387,-0.372154581206076,0.13317045163064,-0.909766239437287,0.521932435936936,0.0702783500117108,-0.305547989880392,-0.382633061616723,0.588757195567964,-0.551143421451491,0.862937098478184,0.672729296937144,1.07285554354657,1.59695282139281,0.514123441638432,-1.10548360818916,0.0850204732708226,-0.273489868197688,0.105503794251138,-0.408652348245031,1.12157476371335,-0.29495946534544,-0.898372138126646,-1.34199916140994,0.293211106569776,-1.97463081238847
"97",104001,104,1,"social",0.438219827511269,-2.23683644863962,0.354364207814794,-1.83830610225865,0.417956016513733,-1.39125673315913,1.3622866869294,-0.0701175587440217,0.874979328635129,-0.0728629583327163,1.39381057948913,0.535237349027725,0.0156005920077439,-0.991186093889849,1.41394001122268,0.158360191842748,3.25142184334347,0.404333287780109,3.60150744954188,0.0520216645378173,1.39340766523868,0.413714435249208,0.759604697271067,-0.157426386353465,0.373181022941772,-0.647988179334087,1.72391025129684,0.208311488476152,-0.112585091180453,-2.55188530498055,1.24033980987096,-0.545623514837724
"98",104002,104,2,"social",0.728387044214244,-3.17449789504601,-1.99507481716843,-4.10026349467426,-0.249577842522784,-2.04146003625034,-0.681273442477133,-1.54795693549039,-0.299341916549484,-1.64213919228274,-0.225703486933363,-0.706406084052165,0.196936266838767,-1.58252603601073,-0.915263107713983,-1.34356437233139,2.13269467546191,1.29243759198958,0.621040737909195,-0.713035682545779,-1.01079409000345,-1.75158013117688,-0.856561791928096,-1.50609024750129,0.627084263533913,-1.41776881052285,-0.770030470317672,-1.58496651070961,0.752002066105603,-2.62232491571427,-1.95810261343283,-2.78549920643177
"99",104003,104,3,"social",0.0814839621752164,-3.16087711635272,-0.329110156695289,-1.23938385137627,-1.26951095526968,-2.41026367656062,0.101253116193783,-0.518539464179969,-1.03884300568122,-1.32753636428723,-0.0533589169128863,-0.78197300192634,-1.03838904363972,-1.64959742637683,0.156999162195228,-0.408197196783016,1.84300146917435,0.0518593575520292,1.8006079986913,-0.033099526559301,-0.0830437054431208,-0.94868493554608,1.20138577192836,-0.401529044315433,-0.547893578542066,-1.13620529299941,0.837349565594399,-0.629414486195172,-0.349941219505695,-2.03500322228535,-0.244755753171926,-0.728549250063129
"100",105001,105,1,"social",1.31704377607526,0.28900458609042,0.220201505380627,-0.733601717694165,0.643466101163735,0.639698465507733,0.399153024584983,0.0863623386290393,0.68654357843793,0.514606569367174,0.871561689061889,0.648910386733716,0.484852728431016,0.177817377258847,0.101356890765873,0.658513941247659,2.90519886291698,1.69389497883681,2.52716790313592,0.553348479896876,0.993520841194493,1.18652660755905,1.35479054398054,0.380268650038035,0.0110085374275861,-0.0747933571188995,0.565288936353205,0.251087885954298,-0.325911419234293,-0.837958661071278,0.127287128931045,-0.519838855319648
"101",105002,105,2,"social",-1.02591084335329,0.0933918364304793,-1.17321332359155,-0.120306197162008,-0.352060809328584,-0.230644164653804,-0.667413934784191,-0.122487258203576,-0.183187977288993,0.247252323936124,-0.295133329683546,0.306625388519644,-0.0666973110026902,-0.0428643520265948,-0.420597129534374,-0.121101943720804,1.71173751152206,1.27401318950151,1.03772436894107,0.891138748256894,-0.0252786238032846,0.748513048217159,0.123611987846264,0.587276012981955,-0.431482388937866,-0.498950661215001,-0.451819984176622,0.198098993369683,-0.157849889473948,-0.774060048385128,-1.20412600636089,-0.0752279384078074
"102",105003,105,3,"social",-0.575326285413235,-2.37805564123963,-1.45454055429519,0.263932816180415,-0.554204218711895,-1.23797493476098,-1.02193193020169,0.262022150326846,-0.270013040937674,-0.918502121174547,0.0453114085062367,1.23513941942423,-0.377437196548158,-0.952261405859288,-0.0762396909859122,0.835688816156379,1.69752630546448,0.643475359797982,0.454312491771758,1.18070178330744,-0.735144181750819,-0.0307366236860371,0.456411534038952,2.53530357545358,-0.502406781224801,-0.54364844492833,-0.0805545862858956,0.424541247419895,-0.688018003448978,-2.15971283944665,-1.13803772278963,-0.690506121824553
"103",106001,106,1,"social",-1.71392395961828,-5.3590676006353,-0.884441219602211,-3.51867015430734,-0.965839251693389,-1.99867343240027,-0.98953844256163,-2.02074533048495,-0.00829167544215824,-1.07606415849764,-0.164095648865035,-0.590520163971572,-0.399191305212227,-1.08034990189798,-0.204939362865994,-0.570076974552774,1.5155619853008,-1.19293253122153,0.0776662749050671,-2.25809208587819,-0.807728778964786,-2.4172455417892,-1.17293053782425,-1.33568652761469,-0.748912436540861,-1.02175038672376,-0.178294243378773,-0.665637327274067,-0.988460045060019,-1.4166657983895,0.431149192725364,-0.124692967545181
"104",106002,106,2,"social",-1.04401786232007,-0.260219581325299,0.598767249058476,-0.683146349553474,-0.565046051033416,-0.381014328432984,0.05195854830861,-0.780177477378383,0.190530839865759,1.40962725090943,0.843688562329186,0.356743818942184,-0.0580382661329753,1.3159012233539,0.536416219759408,0.192963268777027,1.53692817249716,0.91286720290343,2.37423720986828,0.703357755607347,0.400117490693662,1.68247219892232,2.28262418545511,2.34995707400425,-0.320552790187928,1.49024045084561,0.858957835350846,0.745636840259335,-0.792084189140412,0.759235634204037,-0.43754495013875,-0.549633327215462
"105",106003,106,3,"social",-0.357880250587129,-5.95173796773539,-0.13890572275443,-0.285044542686316,-0.0788500059348962,-3.85780541935786,-0.345326316871162,-0.835841421667294,1.38928726491986,-0.319567064666012,1.3686102405559,1.23255370481921,1.13204721010393,-0.999716639453494,0.20930002300675,-0.2814893842157,1.44626688283922,-1.73794783222877,0.586928432563079,-0.197017262155037,1.17811577550316,-1.22577620669033,0.955713727085925,1.04429342011894,1.00343428192689,-0.566091698114166,0.313560394127189,-0.348268404175936,0.00693009332071881,-2.24296683844606,-0.121098967710763,-1.30041366690447
"106",107001,107,1,"social",1.32140414350352,-2.0013561977328,0.621731678977425,-0.813939870650048,0.597423086912028,-0.678415155537552,-0.280644279315368,-0.382249188778315,0.134345102544874,-1.03024504022125,-0.466380153574463,-0.288549031646315,0.111643777454685,-1.06130445713927,0.0231368780096074,0.00775029407494826,2.12614871369275,-0.517009968946365,0.812453703364549,-1.80297161421686,0.324630526275744,-1.39548893385091,0.101001950942501,-0.796345370781195,0.800469926442244,-0.72531146078057,0.418336718538132,0.174402515387532,0.874507819120635,-0.808547397873362,-0.713355239774142,-0.748347658004309
"107",107002,107,2,"social",-0.517994622765854,-0.79886980369959,-0.852848581252127,-0.491966281202078,-0.360028582209125,-0.326177897063212,-1.61930174169891,-0.209496030098914,-0.0686419334719829,-0.463048291478758,-1.05795810763333,-0.5249225117582,-0.317770399071656,-0.46948346406833,-1.06870342455754,-0.0943900593797542,0.475671413906057,-0.68336543278558,0.591788984447357,-0.00294384778022272,0.498233999188227,0.0807910722898787,-0.910017828331422,-1.28597186991482,0.0102468287338056,-0.692016202314028,-0.0936158618965395,0.403967915010213,-0.611714174749482,-1.44199810176531,-0.478345984032159,-0.58316708905916
"108",107003,107,3,"social",1.02572682716392,-0.531739010433121,0.0420295815686522,-0.623609327344472,-0.198677236770463,-0.686506725047781,-0.803995853648686,-0.367065414239837,-0.805352756682254,-1.26402733410304,-0.738145932027975,-0.451812674997674,-0.49301283950677,-1.22648650324182,-1.07333278036057,-1.40546288534827,2.58202744300612,0.648863881916473,1.55634034817535,-1.00957090531627,-0.820301750295277,-1.62675567805305,-1.3509274178411,-1.05225342616114,0.0930740271436079,-0.793185284391233,0.322848874014665,-0.555003842777265,-0.167548371577464,-0.957426309326475,-1.25461363561317,-1.93339831289412
"109",108001,108,1,"social",0.059639952860846,-0.754642309475993,0.603031177512187,-1.57185496333043,-0.396572581298971,-0.467477035527336,0.77128391821002,-0.670838360745941,-0.604831967981115,-0.707972743434922,-0.108008839437333,-1.12266779603249,-0.132261174204897,-0.482061319204637,0.0801748474933553,-0.528878381562467,1.0202392290322,-0.840221778865412,0.64032750064097,-1.24957514384996,0.980389637207239,-0.592399654396074,0.0945578402436086,-0.469905678225823,0.29459427790213,-0.440167190259319,0.120125595757457,0.569506731409841,-0.419177196185953,-1.57895317379883,0.453158405433163,-1.79408019283992
"110",108002,108,2,"social",0.522659483997714,-0.243847663607561,-2.25829013246603,-2.42115392457068,0.0476167825556286,0.180667119224413,-1.4002585216425,-1.2294361102325,0.01465372053831,-0.379569625819535,-1.01557216769374,-0.727305470290139,0.294705967769992,-0.294306913928376,-0.249990025880106,-0.494996949513276,0.684091388128915,-1.24862345243932,0.842565114872915,-1.05143734871335,0.666866670539724,-0.305843948867795,-1.80196657309317,-0.971228105701679,0.612135070915326,0.496089165157632,-0.375071884235509,-0.182167038370801,-0.52127400396411,-1.15947603907707,-2.42183060381087,-2.56029180040132
"111",108003,108,3,"social",-1.2542748502702,-1.73212028204274,-1.64237706272858,-1.42425022294695,-0.446623203346753,-1.2560075206696,-0.17418095182004,-0.500060455099899,-0.696909429726911,-1.11356058129922,-0.789464458804018,-0.682897160012491,-0.739587154437247,-0.971203033202159,-0.765122300007144,-0.520413434005746,-0.731328166101666,0.141992743070531,1.47900042539194,-0.988482525653074,-1.2734916505944,-0.86962574731104,-1.25868555738133,-0.923330105847763,-0.554630223399028,-0.557035010044793,-0.144243161081346,0.156662931827576,-1.3893681305944,-2.3149819180803,-1.17350097237224,-1.41751510052194
"112",109001,109,1,"social",0.591264709745841,1.5443005786725,0.975502321603333,-1.47349582645585,0.180250249343525,-1.33509206906303,0.361143438546248,-1.58064148316467,0.487463328113776,0.319307018022512,0.26716004735514,-0.86172422246935,0.0801935950161808,-0.0892462625209725,0.432073919782596,-0.392390239394654,2.34157815726572,1.49524086243353,2.4053998104029,0.286037430207999,-0.273305673956447,0.473904893401957,0.931364106491896,-1.5774166959642,0.126475179768557,0.121567002252904,0.634393028994435,-0.536511352705506,0.117272846555615,-0.305617936233977,0.372606712421012,-1.41440557408634
"113",109002,109,2,"social",-1.67509849315477,-2.24901420121582,-2.21138756643496,-3.08892741048548,-2.02530198946349,-1.4127176557168,0.849887776488082,-2.20034821043166,-1.04692410723227,-1.27128470087345,-0.796472847792719,-1.67314839286351,-1.49631485934031,-0.405905780427565,-0.221931090014102,-1.46837143046348,-0.27833946477086,-0.61801543236714,-0.175137709245021,-2.17830482143771,-1.46398239476834,-0.614969753313323,-0.556308798296334,-2.8390955133498,-1.58654389399914,-0.490286525148113,0.0840920085561552,-1.62029021239745,-2.40133220277754,-1.74638204969749,-0.468066139152375,-2.14900109658237
"114",109003,109,3,"social",-0.0132701324180822,-0.890343069715698,-0.30022354620848,-2.65778339570032,-2.22100832993295,-1.94734680696625,-0.72746352619108,-1.72778199156153,0.00960991280707191,-0.269698358724266,-0.0949851572831766,-1.2301246671767,0.495910585922362,0.0357093663864294,-0.519691066509262,-1.21899066376373,0.487509257731642,0.341859603279657,0.684176388719484,0.0378671974551017,-0.313559253025067,0.451718980159132,-0.19389942109626,-0.879397416308091,0.252691383975669,0.44474631897763,-1.11811913641981,-1.66398039084662,1.07543280071677,-0.464209879940638,0.134240225137693,-1.28640744059511
"115",110001,110,1,"social",-0.114623864645204,-0.454736100641055,-0.279024445975069,0.124257568226172,-0.666560628150352,-0.361183022119699,0.26300173865584,0.132408069809809,-1.50551526878271,-1.44514116017796,-0.19448620534389,0.0306501315264213,-0.640686734304839,-0.37108832951642,-0.430863403464124,-0.319802244302191,2.4919559485402,-0.122453227726149,0.57032185516053,-2.36435897485365,0.440585088859946,0.1568454807029,1.99679201497171,2.08301744153271,-0.567001133745415,-0.124022780579213,-0.311822172227646,-0.593103486771107,-0.522227632190065,-0.936625008941996,-0.530804557524569,-0.547315157110876
"116",110002,110,2,"social",-0.988182739189256,1.78943152658127,0.294743084907279,-0.711338103513133,-1.76443513310562,-0.0668180593621426,0.4027570338704,-0.456166198078336,-2.75681473886251,-0.886340616951799,-0.230313193576555,-0.388655938160264,-0.967101080692228,0.482785727147009,-0.0817976954519439,-0.270758653571662,1.41844371465124,2.58110897231069,1.22987502002362,-0.256506204580615,1.04417421644764,3.00218838121217,2.04006858057545,2.21084205919326,-0.0633195786214849,1.68792459479394,0.264856381666467,0.656355295811762,-1.37730214696409,-0.26520374249614,-0.287031797079427,-2.07828037703019
"117",110003,110,3,"social",2.40013500895257,0.642423375613475,1.19469687406162,-0.842852486474436,1.5077861131692,1.27729599389719,1.69730579859893,-1.52488692216353,2.21840541650455,1.9033763474591,1.28744905864498,-0.335231160380053,1.57560749489315,1.16025947924821,0.862181608264352,-0.928584157965419,3.40569272198064,-1.08473025904075,1.85070359316601,-0.0851172700516516,3.35453201538978,2.68431017257677,2.93847376943617,0.94482585640891,1.59720345077506,1.48846714127841,0.262982569456253,0.0277378631325957,0.758809290373465,-0.151328014407568,-0.185573713437433,-2.05471003169246
"118",111001,111,1,"social",0.0385282961666276,-0.563604820061672,2.94181719152236,-2.28271318273666,-0.601851745890524,-1.45600868350313,1.35997198112196,-1.32905172983153,-0.263394406333415,-0.405126277082087,1.46363438848583,-1.32383381623394,-1.0774491212273,-1.10229608230452,0.601198953874414,-1.30093270411403,1.66475680055377,-0.831815643470372,2.50058946633883,-3.1926423230377,0.0506532780610984,-0.457230955598745,3.67873482799455,-0.0426622221189211,0.287732593942945,-0.607403222215322,1.44635226384195,0.0717723372053737,-1.00233786897116,-1.75262744134943,0.936953423990047,-1.40905894817954
"119",111002,111,2,"social",-1.1364503112825,-1.45575264939597,1.44277629590008,-2.89464730257584,-0.4001256054427,-2.78084664805227,-1.00697210726717,-4.16125612160814,-0.238500382412556,-0.84794982817109,0.319077848924929,-2.16921223272167,-0.21572856913383,-0.67405649255524,-0.218571076792074,-1.41389731636185,0.95124085561809,0.0237691371516676,1.14717907113174,-0.833952914357492,-0.100397179431435,-0.821302716535113,0.502574620526387,-1.71227359823011,-0.0496739994944972,-0.555165204984776,-0.0802707020787094,-0.887125674871472,0.853863545143752,-0.620036458866937,-0.359581330242286,-2.19186797559145
"120",111003,111,3,"social",2.93478136458976,-1.304920469438,1.07044713303978,-0.44987435791706,3.01101213050412,-1.25431537641111,-0.941586198614342,-0.488342122129159,1.70798823310514,-0.7578189036482,-0.641939059215837,-0.906989157796974,1.65969322417606,-1.30282512165531,-1.58275674373057,-0.961944101893182,4.73920799728052,-0.0300783837709613,0.993404337524761,-0.170248775313872,2.86793074906901,-0.893316906354833,1.17678129126004,0.982990225019779,3.15902294903,0.271433393773407,-1.22650945524741,0.429873652795345,4.51748417779893,0.304785087025639,-1.42798447298605,-1.38894495428538
"121",112001,112,1,"social",-1.37918168311931,-1.68623230067022,-0.659629407257625,-1.52160558924579,-1.83690350440853,-1.41060782366287,0.0639181271080555,-0.935543503820747,-0.877850045960085,-0.838257421547347,-0.162295336434958,-0.070659137496479,-0.200045150742317,-0.314266708747886,-0.0337876863315475,0.376830359746884,1.14034507275405,-0.696621835579953,0.46939292831974,-0.239688709496256,-0.885961597247369,-0.617674195926361,-0.420403815369565,0.0734036579342603,-0.363123448544564,-0.79085956031686,-0.053292870014754,0.427910239870928,-1.76213814967553,-1.70691322023901,-0.321838434515163,-1.53036332273374
"122",112002,112,2,"social",-1.33760344000113,-1.33826603636639,-0.296395830111744,-1.52221040805442,-1.12302462480387,-2.04638472391767,-0.728360880320407,-1.34477811933731,-1.09328162095754,0.168457656612138,0.0342034496562216,-0.817954988974913,-0.131747338395866,0.032424939390576,-0.0890379658403363,-0.370048562247491,0.806638197992266,1.23727108993281,1.71542233851636,-0.440813670310495,-0.181724210127793,-0.582192868855228,0.141629760691404,-0.332285409826841,0.35918025123739,0.752539674704245,0.0279102354993033,-0.695550417442989,-0.655551151984602,-1.27872829640173,-1.32412598892158,-1.92483469503568
"123",112003,112,3,"social",-0.648105912223151,-1.16546932520173,-1.07888226084456,-1.5198296288372,-0.852123175895152,-0.873252856683472,-1.75610175608138,-2.03511441830199,0.572583686390137,0.443620321439873,-0.628394328777817,-0.995395787327846,-0.233893939363341,-0.358284003910207,-0.942309990666299,-0.819901482686395,-0.370281870671867,-0.735145660240871,-0.549195704537771,-0.951490445231504,-0.619927000745797,-0.0962902849144278,-0.990140425012572,-0.993232036015259,0.0546563656457781,-0.462171646402663,-0.643547894570959,-0.40994157263394,-0.975083999562692,-1.23319626091293,-0.707880122240773,-0.997190655268716
"124",113001,113,1,"social",-0.281635645820813,-1.64929184759746,1.15896137272283,0.938973890794315,0.382785632246236,-0.622790208112937,1.73423014208167,1.31562079582355,0.211043598428159,-0.714595112262614,1.09692207476153,1.61932656567333,0.651363801890702,-0.0939195918573932,0.674986832059554,2.08602153270794,2.40429997322938,1.40238758488426,2.04103960857253,1.04252764732683,0.510520327703093,0.174843067463127,1.44967315810989,1.01393881511476,0.471655812871094,-0.144299329283968,0.721761633280824,3.12301544521588,-0.493930017916127,-2.72517747815578,-0.275818499057692,-0.718658862381456
"125",113002,113,2,"social",-1.32508338079543,0.0327568558070767,0.0892211233968619,-1.61686258844902,-0.129484419139225,-0.00452565919278953,0.260395684384367,-0.387048359347217,-0.979605315896183,-0.339104162519571,-1.22944865691937,-1.37392783764302,-0.798560234439684,0.290566834696804,-0.731785684735379,-1.03312902861087,1.72326944935426,1.25943497652437,2.37459800488905,1.80999565031271,-0.406477126476948,-0.307398460381139,0.588909458369353,-0.972543707510927,-0.685040359188286,1.48186888467988,-0.232369816552583,-0.661964246278042,-1.374321829965,-0.15972578886396,-0.743226378337095,-1.41654953621547
"126",113003,113,3,"social",-1.53731344398573,-0.218583541589014,1.25882430207086,-0.257349844383771,0.155157991084733,0.0900099323192887,0.976535753597007,-0.215123706917501,-0.622390133303352,0.921092745140069,0.864359385839058,-0.0214063730480127,0.0401718093071235,1.18080092542019,0.419426795836327,-0.634088719051702,0.831900886259374,-0.509335231169839,1.90419272708455,0.446854709520338,0.303866634660613,0.590022247068246,1.1324454940756,0.631001097288922,-0.036329498465026,1.13966018387481,0.20449350457757,-0.436957091993792,-1.58618180007731,-1.27238103019963,-0.395886558507215,-1.18174948809433
"127",114001,114,1,"social",-0.059311051008769,-1.92902547797883,-0.81229881343055,-3.29055269351949,0.267857014769184,-1.14368602054657,-0.639002845253349,-1.69101407149437,0.687868481305095,0.345712501258959,0.0413675049616922,-0.566703200158553,0.80936795386817,-0.712420528717836,-0.341786664811353,-1.40872363656516,3.48064321793521,0.847067223861813,2.45246114482854,-0.666527766009846,2.02955013081975,0.349125483058041,0.572813891727595,-0.775300252838444,1.20442312972661,-0.0407657986766347,-0.731093970031166,-0.622326471539725,0.331014800673419,-0.799956469950683,0.193278696990482,-1.49389203393822
"128",114002,114,2,"social",-0.681645230305596,-2.04273977337608,-2.22955540538268,-1.8464200273383,0.618907038876635,0.460526084424813,-1.00715021804957,-0.690179151009599,-0.28631925269995,-0.0141411331354052,-0.651715986318828,-0.670914896299036,-0.683797830432273,-0.0332890923566357,-0.723802038327286,-1.38699048732095,3.15555402043038,0.414403804151702,2.21920582727762,-1.09460052281271,0.537093826256165,-0.0996512345768059,0.424214091079558,0.607741225069968,-0.482017205057124,-0.0660320300421907,-0.50465127803925,-0.324138920442767,-0.424863289262668,0.0248154842050734,-2.38673493858535,-2.49005374937675
"129",114003,114,3,"social",-0.527472766158862,-1.33162308072519,0.984568125384567,-0.387407331376889,-1.04041681786252,-1.09757415202353,0.867610558185569,0.599686505118926,-0.489262788807983,-0.418244930214692,0.334981983976519,0.321737707229092,-0.455881219435915,-0.174012489945248,1.45313889936871,0.00439022787915544,1.35678996930696,0.00285914171790402,2.84713447193106,1.33507048654827,-0.349888795591646,-1.30745001341912,3.61314377291683,1.80366814294995,-0.67253409843185,-0.138507935060277,0.626823984597991,1.88782613180109,-1.90319026635238,-1.71256612281985,0.386718295341333,1.45372466333853
"130",116001,116,1,"social",-0.268640495835829,0.172134350568708,2.39891073072336,-0.73440061820194,0.933322383585736,0.0870422349840872,1.87966688636754,-0.148001594996419,-0.711193541775487,0.550201330069932,1.90297922017188,-0.0553474229519823,0.0734767597910483,0.402475084795094,1.83759184322998,0.609834397884909,1.71864562669767,-1.31970600533512,2.72061271954168,-0.58052720167409,0.201395172788278,-0.0765397196117818,2.47191193400941,-0.00158293256319941,0.476964206006415,0.0969117505197267,2.18718354894693,1.32860029284104,0.255638756861547,0.619645027616149,0.351520450551699,-0.741737705356376
"131",116002,116,2,"social",2.05157913752383,-1.61654771670847,1.6330768183922,0.0994103751214837,0.305502763029102,0.697400596690007,1.31431016315503,0.614314664499724,0.723971060711803,0.83172720515985,1.92125548699017,1.50742031266934,0.0279364720505448,0.766680209045213,2.2080384028682,1.35197555630037,1.61684374200696,-0.933804980829331,1.4741056016397,-0.730073113474009,1.45207752877445,1.74590311824689,2.99982895999409,1.51470704894746,0.226768914837558,0.98993298817253,2.61675866265448,1.60963108168778,-0.943366415353586,-0.483549815084492,0.450955424782499,-0.177561186678358
"132",116003,116,3,"social",-0.702218899135547,-1.24811504532134,0.37135520313091,1.07980659738242,-1.18802241498482,-2.10706651402098,0.799824343485597,2.20160429511901,-0.476382462706111,-1.0124823882386,0.313538344310408,1.99314922158417,1.59441669436966,0.332221403926379,1.17610456487245,3.60417885266345,3.02358984467445,0.627196046613404,2.71582138735662,1.55270274893256,0.353185589619109,-0.559357079397587,1.66945657893074,3.20195769775695,2.0744650801937,0.0192929381072773,2.64384804232716,4.47417560032547,0.97788456158497,-0.431847685096747,1.93413889907315,2.83993433129971
"133",117001,117,1,"social",1.9393516613774,-0.494256663779256,0.335850723554349,-0.490775028800174,0.500467317097332,-1.36911059771178,0.467983016896758,-0.14717518434885,0.542544439452299,-0.548354668834548,-0.172147938650576,-1.07715909849789,0.508648656033007,-0.575631655890796,0.421861819177069,-0.537850454737608,1.80719423128559,0.0266385399393105,1.14582139834072,1.17665980650628,1.24191440656279,-0.630312598056079,0.657497153183026,-0.849824026927313,0.629864322599479,-0.305396259468131,0.56724137707194,0.314570452778558,0.375437202187885,-2.15010236334125,0.467294088963985,-0.869649894132872
"134",117002,117,2,"social",0.300145374068736,-0.131425281620666,-0.081256475608836,-0.071552107073593,-0.104418782297884,-0.709932044353388,-0.667071922557425,0.624326913286951,-0.521810529993743,-0.0685944855285531,-0.262383202089642,0.107459922243509,-0.192680562368777,-0.626725565770165,-0.673636162603214,0.524149554978638,0.956651939343861,-0.477140513783561,-0.789344187590754,-0.914365863587112,-1.17432255532714,-0.401873242339979,-0.579665789627827,0.385340640781494,-1.2803714930155,-1.62586890417854,-1.03570949958559,0.505854309642355,-0.919816678626028,-1.10076782483931,-0.318357066762513,-0.446616959344918
"135",117003,117,3,"social",-1.31359456870042,-0.375672558110301,-0.429008708667885,-0.11748477178532,-1.65134051065318,-0.594065041925349,-0.684789560486774,-0.21689672212513,-1.23167453441104,-0.0860427795490573,-0.968585821250832,-0.18349136029056,-1.76175881903131,-0.840525885727573,-0.0628642335207517,0.425101471634005,-1.45704246710975,-2.08534337766375,0.564460908603403,-0.446409951985044,-1.70047076677983,0.539690128245713,-0.540962881123793,-0.0133265088068715,-2.05153718627727,-1.33154137555501,-0.856170953730844,-0.0719018249146282,-1.13816591266101,-1.12722166429364,-2.06711128429435,-1.41063860504477
"136",118001,118,1,"social",-1.79586181276283,-1.96906688464625,0.0753754607908992,-3.25275741274204,-0.607675095416143,-1.79790123964579,-0.0754968521956618,-2.40430971428594,-0.627275150777613,-1.14917571039387,-0.0452082399086373,-1.93549695396917,-0.552886853452121,-1.1359108358377,0.194613502064141,-1.50369029874017,0.116594415038728,0.392994482903022,2.27725765375653,1.2267987091448,0.0894890827727984,-0.474795326140386,2.04661206886554,-0.268062931358848,0.482579421514831,-0.382353468499832,1.46094442812498,-0.258753814662238,-0.785720099593266,-0.78587303766024,0.564339419394359,-0.601843825881857
"137",118002,118,2,"social",-1.38391042779546,0.187450562041299,-1.31909540462947,-3.1049550053244,0.546014833237379,-0.151286916120955,-1.60540342540355,-1.89634758510507,-0.0742197389847682,0.424686221817529,-0.439644284994751,-1.07936956174387,0.601485206615432,0.417519191869071,-1.12428197984006,-2.27908860780242,-0.919718772127707,-0.876056131127852,-0.79177334074648,-1.05670663307874,-0.832928969259429,0.230111279387382,-0.309945102849063,-1.22499217193454,1.41963362917248,0.204834403507699,-0.412850611188378,-1.57333646250957,1.18406973042028,-0.0467805852234372,-1.1255374074435,-1.59177346959135
"138",118003,118,3,"social",-0.277597133090929,-0.936754132723328,-1.16445288249741,-0.984889948642845,-0.163989382782177,-1.57605889306861,0.409830710326781,-0.18219444194301,-0.0630647129456285,-0.774011521770184,0.0274473028362632,-0.0117018595024231,-0.0906772101277937,-0.535688903553911,0.0237335233685116,-0.339559709835991,-0.0104217256209616,0.548609229046646,-0.0921060660021404,-0.764474311900497,-1.22216673569219,-0.394145378033315,0.258546086898068,0.339254250832279,0.06299501206896,-0.338716376900596,0.314671185324808,-0.0138127638992465,-0.257473635871538,-0.616142713144262,-0.384749563251088,-1.24380535533951
"139",119001,119,1,"social",0.817962134799197,0.00140046327340518,0.957225381417232,-0.429001450408678,0.53460381903199,-0.373648357666237,0.873480539660669,0.231625709586682,0.177292882199254,-0.00821450641032521,0.415160189220344,-0.2019187994438,0.623467168415386,0.0282283638029218,0.131825717548158,-0.630808113224708,2.41697192242985,0.709550302759389,2.17443059047165,-0.629266866893463,1.90915760095434,1.24437810029763,1.48474200937144,-0.0292807010568649,1.03161592116562,0.217872768509199,0.585813522704596,-0.574266668785108,0.230330209864058,-0.233295069007291,0.486221156774546,-0.233266915387682
