beta,id,contrast,ROI
-11.7878977349973,122,PE,Precuneus_roi.mat
2.5140038212053,122,value_dif2,Precuneus_roi.mat
0.680969655429768,122,signPE,Precuneus_roi.mat
1.54388795361439,122,<undefined>,Precuneus_roi.mat
-2.18256182740137,123,react,Precuneus_roi.mat
-10.4740737769605,123,PE,Precuneus_roi.mat
6.69065856477607,123,value_dif2,Precuneus_roi.mat
1.66789491857307,123,signPE,Precuneus_roi.mat
1.49287508973786,123,<undefined>,Precuneus_roi.mat
0.759665823813333,124,react,Precuneus_roi.mat
-0.401597787351436,124,PE,Precuneus_roi.mat
1.71622536957702,124,value_dif2,Precuneus_roi.mat
2.33222494953892,124,signPE,Precuneus_roi.mat
-2.21059191165681,124,<undefined>,Precuneus_roi.mat
-1.43056829435984,125,react,Precuneus_roi.mat
0.150459820111758,125,PE,Precuneus_roi.mat
2.28992337183345,125,value_dif2,Precuneus_roi.mat
4.42668963966696,125,signPE,Precuneus_roi.mat
1.82298491862148,125,<undefined>,Precuneus_roi.mat
0.296622574013316,126,react,Precuneus_roi.mat
-5.80366316956103,126,PE,Precuneus_roi.mat
0.952494640274236,126,value_dif2,Precuneus_roi.mat
2.12154610127535,126,signPE,Precuneus_roi.mat
-1.2897120946882,126,<undefined>,Precuneus_roi.mat
1.01272549177086,128,react,Precuneus_roi.mat
-7.81664735234555,128,PE,Precuneus_roi.mat
1.70784520161512,128,value_dif2,Precuneus_roi.mat
1.19997546636488,128,signPE,Precuneus_roi.mat
-2.32729057111457,128,<undefined>,Precuneus_roi.mat
0.730920879538,129,react,Precuneus_roi.mat
-4.2902998905284,129,PE,Precuneus_roi.mat
-0.478687695577736,129,value_dif2,Precuneus_roi.mat
0.0355233651550289,129,signPE,Precuneus_roi.mat
-3.10086828381479,129,<undefined>,Precuneus_roi.mat
-0.66701720057699,131,react,Precuneus_roi.mat
-7.04778929788016,131,PE,Precuneus_roi.mat
-2.22312427579329,131,value_dif2,Precuneus_roi.mat
0.221623419253733,131,signPE,Precuneus_roi.mat
-2.28174635236993,131,<undefined>,Precuneus_roi.mat
-0.00638934482215708,132,react,Precuneus_roi.mat
-1.04839645203347,132,PE,Precuneus_roi.mat
-0.751911588747834,132,value_dif2,Precuneus_roi.mat
-0.962478158781388,132,signPE,Precuneus_roi.mat
1.58143271713968,132,<undefined>,Precuneus_roi.mat
-0.653145390830234,133,react,Precuneus_roi.mat
-5.69387459147642,133,PE,Precuneus_roi.mat
-0.131782711860963,133,value_dif2,Precuneus_roi.mat
0.442900816804847,133,signPE,Precuneus_roi.mat
-2.97794650222218,133,<undefined>,Precuneus_roi.mat
-1.50027544476128,134,react,Precuneus_roi.mat
-3.68532034523839,134,PE,Precuneus_roi.mat
2.52267051720237,134,value_dif2,Precuneus_roi.mat
0.922290220396865,134,signPE,Precuneus_roi.mat
0.281902461777062,134,<undefined>,Precuneus_roi.mat
-0.0793880320363811,1,react,dmPFC_roi.mat
-2.2359959358985,1,PE,dmPFC_roi.mat
0.347067344893283,1,value_dif2,dmPFC_roi.mat
-0.273322831654111,1,signPE,dmPFC_roi.mat
-2.07858536244738,1,<undefined>,dmPFC_roi.mat
1.0917199549342,2,react,dmPFC_roi.mat
-4.53873597396769,2,PE,dmPFC_roi.mat
0.369325873720167,2,value_dif2,dmPFC_roi.mat
1.44733004247351,2,signPE,dmPFC_roi.mat
-4.79420646279513,2,<undefined>,dmPFC_roi.mat
0.26353800477154,3,react,dmPFC_roi.mat
3.36052169933484,3,PE,dmPFC_roi.mat
-1.49063961821121,3,value_dif2,dmPFC_roi.mat
-2.49309564316025,3,signPE,dmPFC_roi.mat
-1.55056019164469,3,<undefined>,dmPFC_roi.mat
0.382517339735045,4,react,dmPFC_roi.mat
1.29151636412113,4,PE,dmPFC_roi.mat
0.550300326468617,4,value_dif2,dmPFC_roi.mat
1.30720950631895,4,signPE,dmPFC_roi.mat
-0.40476200962901,4,<undefined>,dmPFC_roi.mat
0.760527719123239,6,react,dmPFC_roi.mat
-3.43048632760628,6,PE,dmPFC_roi.mat
0.857477425349993,6,value_dif2,dmPFC_roi.mat
1.98996381748362,6,signPE,dmPFC_roi.mat
-2.47596378243543,6,<undefined>,dmPFC_roi.mat
-0.175229183760837,7,react,dmPFC_roi.mat
2.62886519052461,7,PE,dmPFC_roi.mat
-1.60728876556324,7,value_dif2,dmPFC_roi.mat
1.38121765896201,7,signPE,dmPFC_roi.mat
-2.3519194501574,7,<undefined>,dmPFC_roi.mat
0.35026762276729,8,react,dmPFC_roi.mat
-1.56033092302222,8,PE,dmPFC_roi.mat
-0.541070861268075,8,value_dif2,dmPFC_roi.mat
0.380978681089332,8,signPE,dmPFC_roi.mat
-0.651338168283667,8,<undefined>,dmPFC_roi.mat
-0.523840959501786,9,react,dmPFC_roi.mat
-2.301629923052,9,PE,dmPFC_roi.mat
-0.506328008580466,9,value_dif2,dmPFC_roi.mat
0.108815675091807,9,signPE,dmPFC_roi.mat
-2.25417248275612,9,<undefined>,dmPFC_roi.mat
-0.761318780373243,10,react,dmPFC_roi.mat
-6.6538733323686,10,PE,dmPFC_roi.mat
0.401939580969911,10,value_dif2,dmPFC_roi.mat
1.71069655942798,10,signPE,dmPFC_roi.mat
-2.54281431372265,10,<undefined>,dmPFC_roi.mat
-0.322443357804254,11,react,dmPFC_roi.mat
2.95298543287642,11,PE,dmPFC_roi.mat
0.796766837912116,11,value_dif2,dmPFC_roi.mat
1.38247575277255,11,signPE,dmPFC_roi.mat
-2.45499723094211,11,<undefined>,dmPFC_roi.mat
0.361524610421117,12,react,dmPFC_roi.mat
-1.27814335424607,12,PE,dmPFC_roi.mat
-0.79873989578169,12,value_dif2,dmPFC_roi.mat
-0.0360925080996436,12,signPE,dmPFC_roi.mat
-2.05698533948223,12,<undefined>,dmPFC_roi.mat
0.348222169777564,13,react,dmPFC_roi.mat
-6.34944697317941,13,PE,dmPFC_roi.mat
0.390059026198326,13,value_dif2,dmPFC_roi.mat
1.24476107999756,13,signPE,dmPFC_roi.mat
-0.215156699497515,13,<undefined>,dmPFC_roi.mat
0.0515065933500299,14,react,dmPFC_roi.mat
-9.09552218450628,14,PE,dmPFC_roi.mat
2.01280316066437,14,value_dif2,dmPFC_roi.mat
-0.0963152477627731,14,signPE,dmPFC_roi.mat
2.43491373541437,14,<undefined>,dmPFC_roi.mat
0.00122378748977425,15,react,dmPFC_roi.mat
-3.15374714838209,15,PE,dmPFC_roi.mat
0.336655556725573,15,value_dif2,dmPFC_roi.mat
0.964747192951749,15,signPE,dmPFC_roi.mat
-0.87431404310413,15,<undefined>,dmPFC_roi.mat
-0.717441740207897,17,react,dmPFC_roi.mat
-4.35073191144197,17,PE,dmPFC_roi.mat
0.871726281164772,17,value_dif2,dmPFC_roi.mat
1.33125559367604,17,signPE,dmPFC_roi.mat
-0.495804802223352,17,<undefined>,dmPFC_roi.mat
0.642662836523542,18,react,dmPFC_roi.mat
-3.77433775051967,18,PE,dmPFC_roi.mat
0.180679402667415,18,value_dif2,dmPFC_roi.mat
1.40464327825854,18,signPE,dmPFC_roi.mat
0.239564448716529,18,<undefined>,dmPFC_roi.mat
-0.28803506041393,19,react,dmPFC_roi.mat
2.32336815712648,19,PE,dmPFC_roi.mat
0.353791369076087,19,value_dif2,dmPFC_roi.mat
-0.128421277371273,19,signPE,dmPFC_roi.mat
-0.340918414164396,19,<undefined>,dmPFC_roi.mat
1.54216048877173,20,react,dmPFC_roi.mat
0.467033502965557,20,PE,dmPFC_roi.mat
-0.857830254384878,20,value_dif2,dmPFC_roi.mat
0.835726794298116,20,signPE,dmPFC_roi.mat
-2.00080503952078,20,<undefined>,dmPFC_roi.mat
0.550948955070692,21,react,dmPFC_roi.mat
-2.01425851482645,21,PE,dmPFC_roi.mat
0.642197832920684,21,value_dif2,dmPFC_roi.mat
1.10950285745293,21,signPE,dmPFC_roi.mat
0.0959588272064447,21,<undefined>,dmPFC_roi.mat
-0.127789144152027,22,react,dmPFC_roi.mat
-0.00722417934258654,22,PE,dmPFC_roi.mat
0.651795204932359,22,value_dif2,dmPFC_roi.mat
1.07405549233972,22,signPE,dmPFC_roi.mat
-2.89182318974557,22,<undefined>,dmPFC_roi.mat
1.18293591155261,23,react,dmPFC_roi.mat
1.19044467554796,23,PE,dmPFC_roi.mat
-1.54710043507962,23,value_dif2,dmPFC_roi.mat
1.90504698286981,23,signPE,dmPFC_roi.mat
-4.36590265413612,23,<undefined>,dmPFC_roi.mat
0.605049805910589,24,react,dmPFC_roi.mat
-0.739495800199597,24,PE,dmPFC_roi.mat
0.0793389389949187,24,value_dif2,dmPFC_roi.mat
2.50403015205435,24,signPE,dmPFC_roi.mat
1.50876155228335,24,<undefined>,dmPFC_roi.mat
0.260245761364027,25,react,dmPFC_roi.mat
-0.805974246722631,25,PE,dmPFC_roi.mat
-0.58916336708477,25,value_dif2,dmPFC_roi.mat
0.625418453835435,25,signPE,dmPFC_roi.mat
-2.30144008087534,25,<undefined>,dmPFC_roi.mat
-0.240096003899244,26,react,dmPFC_roi.mat
-0.239692738807472,26,PE,dmPFC_roi.mat
-0.419860523581388,26,value_dif2,dmPFC_roi.mat
0.808268381148491,26,signPE,dmPFC_roi.mat
0.0217301139049276,26,<undefined>,dmPFC_roi.mat
-1.05474511248433,27,react,dmPFC_roi.mat
-3.46667145494754,27,PE,dmPFC_roi.mat
-0.0898865393221852,27,value_dif2,dmPFC_roi.mat
2.30700221089283,27,signPE,dmPFC_roi.mat
-1.52843436996888,27,<undefined>,dmPFC_roi.mat
0.231829079799245,28,react,dmPFC_roi.mat
-7.2669355175259,28,PE,dmPFC_roi.mat
-4.32787372849827,28,value_dif2,dmPFC_roi.mat
-0.868190757700803,28,signPE,dmPFC_roi.mat
-0.462684571634056,28,<undefined>,dmPFC_roi.mat
-0.173336553172058,29,react,dmPFC_roi.mat
-7.36097468879349,29,PE,dmPFC_roi.mat
1.55398856164845,29,value_dif2,dmPFC_roi.mat
0.632294798435916,29,signPE,dmPFC_roi.mat
-3.77825775482426,29,<undefined>,dmPFC_roi.mat
0.783500002075601,31,react,dmPFC_roi.mat
-3.43551155179982,31,PE,dmPFC_roi.mat
-0.118146574813863,31,value_dif2,dmPFC_roi.mat
-1.31770420116516,31,signPE,dmPFC_roi.mat
-1.49756884489603,31,<undefined>,dmPFC_roi.mat
0.518628545683612,32,react,dmPFC_roi.mat
1.77589244264237,32,PE,dmPFC_roi.mat
0.0901424656805896,32,value_dif2,dmPFC_roi.mat
0.505689022224135,32,signPE,dmPFC_roi.mat
-2.39069173254846,32,<undefined>,dmPFC_roi.mat
-0.560061774735236,101,react,dmPFC_roi.mat
-1.54385755331751,101,PE,dmPFC_roi.mat
0.730673572440983,101,value_dif2,dmPFC_roi.mat
1.26019955436837,101,signPE,dmPFC_roi.mat
0.803415261641729,101,<undefined>,dmPFC_roi.mat
-0.221235515455069,102,react,dmPFC_roi.mat
-4.77860987079921,102,PE,dmPFC_roi.mat
-0.387790236798608,102,value_dif2,dmPFC_roi.mat
0.441842431250139,102,signPE,dmPFC_roi.mat
1.53751520765045,102,<undefined>,dmPFC_roi.mat
1.80764308831301,103,react,dmPFC_roi.mat
0.524426993812522,103,PE,dmPFC_roi.mat
0.629056133834806,103,value_dif2,dmPFC_roi.mat
0.729915057172053,103,signPE,dmPFC_roi.mat
-0.719494737749187,103,<undefined>,dmPFC_roi.mat
1.19258591253975,104,react,dmPFC_roi.mat
-3.6446028061424,104,PE,dmPFC_roi.mat
0.202057563363223,104,value_dif2,dmPFC_roi.mat
1.10305647368514,104,signPE,dmPFC_roi.mat
-1.83697748397256,104,<undefined>,dmPFC_roi.mat
-0.0723349123248202,105,react,dmPFC_roi.mat
0.859898087306586,105,PE,dmPFC_roi.mat
0.00253910740968644,105,value_dif2,dmPFC_roi.mat
0.452592962368163,105,signPE,dmPFC_roi.mat
-0.606939925727344,105,<undefined>,dmPFC_roi.mat
0.879789002478629,106,react,dmPFC_roi.mat
-13.5098500667337,106,PE,dmPFC_roi.mat
-1.042845899504,106,value_dif2,dmPFC_roi.mat
0.873882924077194,106,signPE,dmPFC_roi.mat
-3.12986071429913,106,<undefined>,dmPFC_roi.mat
-0.199904832800136,107,react,dmPFC_roi.mat
11.0203147967849,107,PE,dmPFC_roi.mat
-0.953866883076245,107,value_dif2,dmPFC_roi.mat
0.838060679009206,107,signPE,dmPFC_roi.mat
-1.83557729416607,107,<undefined>,dmPFC_roi.mat
-0.380729288817184,108,react,dmPFC_roi.mat
-0.686774458662288,108,PE,dmPFC_roi.mat
0.778089674561722,108,value_dif2,dmPFC_roi.mat
0.648132764911328,108,signPE,dmPFC_roi.mat
-1.28790524510063,108,<undefined>,dmPFC_roi.mat
-0.626698056970203,109,react,dmPFC_roi.mat
-0.276279970616943,109,PE,dmPFC_roi.mat
-2.00448278199946,109,value_dif2,dmPFC_roi.mat
0.311808064980922,109,signPE,dmPFC_roi.mat
-3.5647034597736,109,<undefined>,dmPFC_roi.mat
-0.111460714213364,110,react,dmPFC_roi.mat
-1.02829776640164,110,PE,dmPFC_roi.mat
-0.363378110219605,110,value_dif2,dmPFC_roi.mat
-0.314539278016484,110,signPE,dmPFC_roi.mat
1.15765057672687,110,<undefined>,dmPFC_roi.mat
-0.282172975313093,111,react,dmPFC_roi.mat
8.58310751091981,111,PE,dmPFC_roi.mat
-2.13737103361424,111,value_dif2,dmPFC_roi.mat
4.92778950001104,111,signPE,dmPFC_roi.mat
-2.61005203214569,111,<undefined>,dmPFC_roi.mat
0.314988222774235,112,react,dmPFC_roi.mat
0.224576472005448,112,PE,dmPFC_roi.mat
-0.0989368838799607,112,value_dif2,dmPFC_roi.mat
0.765891965344371,112,signPE,dmPFC_roi.mat
-3.76687538965203,112,<undefined>,dmPFC_roi.mat
0.166353490317815,113,react,dmPFC_roi.mat
-0.219395490813314,113,PE,dmPFC_roi.mat
-0.621229597323997,113,value_dif2,dmPFC_roi.mat
0.721355854408401,113,signPE,dmPFC_roi.mat
0.951024913443137,113,<undefined>,dmPFC_roi.mat
-0.792942572444309,114,react,dmPFC_roi.mat
0.776937418874305,114,PE,dmPFC_roi.mat
1.60847298138692,114,value_dif2,dmPFC_roi.mat
0.943604898039836,114,signPE,dmPFC_roi.mat
-0.176709587637964,114,<undefined>,dmPFC_roi.mat
1.65801809622525,116,react,dmPFC_roi.mat
10.0158472968348,116,PE,dmPFC_roi.mat
3.57897909174412,116,value_dif2,dmPFC_roi.mat
2.59649528765853,116,signPE,dmPFC_roi.mat
0.322417829367301,116,<undefined>,dmPFC_roi.mat
1.06471542181259,117,react,dmPFC_roi.mat
6.38444527311701,117,PE,dmPFC_roi.mat
0.053699654838868,117,value_dif2,dmPFC_roi.mat
1.65862314144467,117,signPE,dmPFC_roi.mat
-1.08252742947079,117,<undefined>,dmPFC_roi.mat
-0.0207033223486071,118,react,dmPFC_roi.mat
-12.8349899366441,118,PE,dmPFC_roi.mat
3.70276943119956,118,value_dif2,dmPFC_roi.mat
1.08067520091666,118,signPE,dmPFC_roi.mat
-2.83904117588366,118,<undefined>,dmPFC_roi.mat
0.26981526188662,119,react,dmPFC_roi.mat
3.45271496135267,119,PE,dmPFC_roi.mat
2.94209664931518,119,value_dif2,dmPFC_roi.mat
3.16794449242054,119,signPE,dmPFC_roi.mat
0.202441962437784,119,<undefined>,dmPFC_roi.mat
0.611647472385839,120,react,dmPFC_roi.mat
3.67407421218206,120,PE,dmPFC_roi.mat
-0.628058517998992,120,value_dif2,dmPFC_roi.mat
0.263786530567449,120,signPE,dmPFC_roi.mat
-4.04375796153861,120,<undefined>,dmPFC_roi.mat
0.285774276158608,121,react,dmPFC_roi.mat
-4.10454109390303,121,PE,dmPFC_roi.mat
0.826122943180989,121,value_dif2,dmPFC_roi.mat
1.13128492688927,121,signPE,dmPFC_roi.mat
-0.612536391603205,121,<undefined>,dmPFC_roi.mat
-0.810980047015027,122,react,dmPFC_roi.mat
-7.71058777873229,122,PE,dmPFC_roi.mat
0.510183221689257,122,value_dif2,dmPFC_roi.mat
0.252531009423297,122,signPE,dmPFC_roi.mat
0.218089759927057,122,<undefined>,dmPFC_roi.mat
-1.6223987928134,123,react,dmPFC_roi.mat
-13.4530958429999,123,PE,dmPFC_roi.mat
4.87125172367182,123,value_dif2,dmPFC_roi.mat
1.76442979934798,123,signPE,dmPFC_roi.mat
-0.539122944268455,123,<undefined>,dmPFC_roi.mat
0.503611225257573,124,react,dmPFC_roi.mat
-1.52237703117072,124,PE,dmPFC_roi.mat
0.339543192956201,124,value_dif2,dmPFC_roi.mat
1.2906160955304,124,signPE,dmPFC_roi.mat
-1.43066371287979,124,<undefined>,dmPFC_roi.mat
-0.414560706975916,125,react,dmPFC_roi.mat
-1.2251162651165,125,PE,dmPFC_roi.mat
0.964638415538761,125,value_dif2,dmPFC_roi.mat
1.84598057483611,125,signPE,dmPFC_roi.mat
1.73256053483177,125,<undefined>,dmPFC_roi.mat
-0.232709881997812,126,react,dmPFC_roi.mat
-3.60958144106014,126,PE,dmPFC_roi.mat
-0.320415152018622,126,value_dif2,dmPFC_roi.mat
2.12833034476663,126,signPE,dmPFC_roi.mat
-1.28284220086185,126,<undefined>,dmPFC_roi.mat
1.47845928952675,128,react,dmPFC_roi.mat
-7.51588656084157,128,PE,dmPFC_roi.mat
0.911314420280556,128,value_dif2,dmPFC_roi.mat
1.19273321817935,128,signPE,dmPFC_roi.mat
-2.18399442592375,128,<undefined>,dmPFC_roi.mat
0.777406147844875,129,react,dmPFC_roi.mat
-7.13810981210236,129,PE,dmPFC_roi.mat
0.924248570370781,129,value_dif2,dmPFC_roi.mat
0.442468361611287,129,signPE,dmPFC_roi.mat
-3.24405870475429,129,<undefined>,dmPFC_roi.mat
0.745632887327684,131,react,dmPFC_roi.mat
-1.54213840917171,131,PE,dmPFC_roi.mat
-0.445414768611813,131,value_dif2,dmPFC_roi.mat
0.0731378323207483,131,signPE,dmPFC_roi.mat
-0.730730300876681,131,<undefined>,dmPFC_roi.mat
0.634574270144199,132,react,dmPFC_roi.mat
0.469051227931379,132,PE,dmPFC_roi.mat
-0.331703484812846,132,value_dif2,dmPFC_roi.mat
-0.366713876755286,132,signPE,dmPFC_roi.mat
0.27245895580231,132,<undefined>,dmPFC_roi.mat
-0.427314760592275,133,react,dmPFC_roi.mat
-2.13320510824762,133,PE,dmPFC_roi.mat
-0.801281321043974,133,value_dif2,dmPFC_roi.mat
-0.637669380647599,133,signPE,dmPFC_roi.mat
-3.94738006660744,133,<undefined>,dmPFC_roi.mat
-1.16589815874364,134,react,dmPFC_roi.mat
-1.04670206854327,134,PE,dmPFC_roi.mat
1.62520235574247,134,value_dif2,dmPFC_roi.mat
-0.112584975238584,134,signPE,dmPFC_roi.mat
-1.22483361581417,134,<undefined>,dmPFC_roi.mat
1.19443654773981,1,react,lTPJ_roi.mat
1.32650683615704,1,PE,lTPJ_roi.mat
0.485280491506144,1,value_dif2,lTPJ_roi.mat
0.0847484144880622,1,signPE,lTPJ_roi.mat
-0.659545457818165,1,<undefined>,lTPJ_roi.mat
0.747483006336682,2,react,lTPJ_roi.mat
-1.73662753273172,2,PE,lTPJ_roi.mat
0.115301020571098,2,value_dif2,lTPJ_roi.mat
0.725552254074747,2,signPE,lTPJ_roi.mat
-4.23252744770279,2,<undefined>,lTPJ_roi.mat
0.805392468175078,3,react,lTPJ_roi.mat
-3.11603004969735,3,PE,lTPJ_roi.mat
-0.433099294798097,3,value_dif2,lTPJ_roi.mat
-0.908203693600262,3,signPE,lTPJ_roi.mat
2.27422817691246,3,<undefined>,lTPJ_roi.mat
-0.0325312175896406,4,react,lTPJ_roi.mat
-3.31348519499754,4,PE,lTPJ_roi.mat
3.57530753570554,4,value_dif2,lTPJ_roi.mat
1.42368210235126,4,signPE,lTPJ_roi.mat
-0.818797901002701,4,<undefined>,lTPJ_roi.mat
1.51047997881792,6,react,lTPJ_roi.mat
-0.346202266597683,6,PE,lTPJ_roi.mat
-0.445819533353888,6,value_dif2,lTPJ_roi.mat
1.10978531019133,6,signPE,lTPJ_roi.mat
-3.02858850130981,6,<undefined>,lTPJ_roi.mat
0.0633014781712756,7,react,lTPJ_roi.mat
-3.13381807296905,7,PE,lTPJ_roi.mat
-2.66791310009924,7,value_dif2,lTPJ_roi.mat
-0.409603371128917,7,signPE,lTPJ_roi.mat
-2.25724256573471,7,<undefined>,lTPJ_roi.mat
0.325126449934981,8,react,lTPJ_roi.mat
4.9662676025319,8,PE,lTPJ_roi.mat
-1.88482389354312,8,value_dif2,lTPJ_roi.mat
0.0838792686493264,8,signPE,lTPJ_roi.mat
-0.0763592152945616,8,<undefined>,lTPJ_roi.mat
-0.514047329985039,9,react,lTPJ_roi.mat
-2.70968784533913,9,PE,lTPJ_roi.mat
0.180159885716154,9,value_dif2,lTPJ_roi.mat
0.369972234295323,9,signPE,lTPJ_roi.mat
-1.73891981772891,9,<undefined>,lTPJ_roi.mat
-0.0447613814874133,10,react,lTPJ_roi.mat
-5.12795871433141,10,PE,lTPJ_roi.mat
0.985979643885058,10,value_dif2,lTPJ_roi.mat
1.13511533253725,10,signPE,lTPJ_roi.mat
-2.85132060199264,10,<undefined>,lTPJ_roi.mat
0.693629384548695,11,react,lTPJ_roi.mat
1.18945902025968,11,PE,lTPJ_roi.mat
-0.635729880420815,11,value_dif2,lTPJ_roi.mat
0.164586120457269,11,signPE,lTPJ_roi.mat
0.955465723281232,11,<undefined>,lTPJ_roi.mat
0.024936644785919,12,react,lTPJ_roi.mat
1.34272152997012,12,PE,lTPJ_roi.mat
-0.963426029529202,12,value_dif2,lTPJ_roi.mat
0.176025955801719,12,signPE,lTPJ_roi.mat
-2.95074818976547,12,<undefined>,lTPJ_roi.mat
-0.542901536762158,13,react,lTPJ_roi.mat
-5.95286500303168,13,PE,lTPJ_roi.mat
0.677979679409007,13,value_dif2,lTPJ_roi.mat
0.358093125208771,13,signPE,lTPJ_roi.mat
1.413102460026,13,<undefined>,lTPJ_roi.mat
0.218281959238557,14,react,lTPJ_roi.mat
-5.27897292898317,14,PE,lTPJ_roi.mat
2.26648672211232,14,value_dif2,lTPJ_roi.mat
1.24962192757682,14,signPE,lTPJ_roi.mat
0.06444252898254,14,<undefined>,lTPJ_roi.mat
0.447697130910335,15,react,lTPJ_roi.mat
-0.636592425385024,15,PE,lTPJ_roi.mat
0.695337995140868,15,value_dif2,lTPJ_roi.mat
-0.0288028402258951,15,signPE,lTPJ_roi.mat
0.721190772301061,15,<undefined>,lTPJ_roi.mat
0.0591508283817699,17,react,lTPJ_roi.mat
0.700857307018272,17,PE,lTPJ_roi.mat
0.10392286324576,17,value_dif2,lTPJ_roi.mat
0.0492006871868875,17,signPE,lTPJ_roi.mat
-0.564079804009042,17,<undefined>,lTPJ_roi.mat
-0.204761906055458,18,react,lTPJ_roi.mat
-3.18113666985078,18,PE,lTPJ_roi.mat
0.224053056027528,18,value_dif2,lTPJ_roi.mat
1.4478861128647,18,signPE,lTPJ_roi.mat
-1.39043388749992,18,<undefined>,lTPJ_roi.mat
-0.426137832883183,19,react,lTPJ_roi.mat
-0.641646866167623,19,PE,lTPJ_roi.mat
0.246716176791838,19,value_dif2,lTPJ_roi.mat
-0.0479565332816003,19,signPE,lTPJ_roi.mat
-0.00738778899360301,19,<undefined>,lTPJ_roi.mat
1.59470836791853,20,react,lTPJ_roi.mat
-0.479867273560292,20,PE,lTPJ_roi.mat
-0.475026806988312,20,value_dif2,lTPJ_roi.mat
0.333433253711432,20,signPE,lTPJ_roi.mat
-1.72951857290757,20,<undefined>,lTPJ_roi.mat
0.606948465022321,21,react,lTPJ_roi.mat
-0.190458525675563,21,PE,lTPJ_roi.mat
1.56174094288694,21,value_dif2,lTPJ_roi.mat
0.779878726107079,21,signPE,lTPJ_roi.mat
0.0274537536464476,21,<undefined>,lTPJ_roi.mat
0.0369544111178415,22,react,lTPJ_roi.mat
-0.138765056261714,22,PE,lTPJ_roi.mat
0.885104102512673,22,value_dif2,lTPJ_roi.mat
1.09040896598018,22,signPE,lTPJ_roi.mat
-2.15387600209437,22,<undefined>,lTPJ_roi.mat
-0.15589457465707,23,react,lTPJ_roi.mat
-3.80957379321369,23,PE,lTPJ_roi.mat
-1.08557385458392,23,value_dif2,lTPJ_roi.mat
0.560319124010579,23,signPE,lTPJ_roi.mat
-0.770913391459304,23,<undefined>,lTPJ_roi.mat
0.548848167486212,24,react,lTPJ_roi.mat
3.37155519566856,24,PE,lTPJ_roi.mat
-0.185132270573853,24,value_dif2,lTPJ_roi.mat
0.796324523637053,24,signPE,lTPJ_roi.mat
0.280783006689936,24,<undefined>,lTPJ_roi.mat
0.73522897823486,25,react,lTPJ_roi.mat
3.72036044315213,25,PE,lTPJ_roi.mat
0.200518356800383,25,value_dif2,lTPJ_roi.mat
-0.151788816653661,25,signPE,lTPJ_roi.mat
-0.919961029680039,25,<undefined>,lTPJ_roi.mat
-0.119113826089422,26,react,lTPJ_roi.mat
2.36652529438868,26,PE,lTPJ_roi.mat
0.129010547237361,26,value_dif2,lTPJ_roi.mat
0.422878486738776,26,signPE,lTPJ_roi.mat
0.0360079631473853,26,<undefined>,lTPJ_roi.mat
-0.467710984433901,27,react,lTPJ_roi.mat
-1.09257315117412,27,PE,lTPJ_roi.mat
0.191139046661399,27,value_dif2,lTPJ_roi.mat
1.70348473580572,27,signPE,lTPJ_roi.mat
-2.91185197491725,27,<undefined>,lTPJ_roi.mat
0.745515342007019,28,react,lTPJ_roi.mat
-1.62351352442082,28,PE,lTPJ_roi.mat
-4.1383978887238,28,value_dif2,lTPJ_roi.mat
-0.859375701683722,28,signPE,lTPJ_roi.mat
-1.25742810261371,28,<undefined>,lTPJ_roi.mat
-0.0532648457348823,29,react,lTPJ_roi.mat
-1.23007548533969,29,PE,lTPJ_roi.mat
0.931920952599878,29,value_dif2,lTPJ_roi.mat
0.401310733066746,29,signPE,lTPJ_roi.mat
-0.823007410219704,29,<undefined>,lTPJ_roi.mat
-0.220628496301578,31,react,lTPJ_roi.mat
-0.569289158446779,31,PE,lTPJ_roi.mat
-1.03218756447631,31,value_dif2,lTPJ_roi.mat
-0.859615136553319,31,signPE,lTPJ_roi.mat
-0.119284155074571,31,<undefined>,lTPJ_roi.mat
0.16557647465168,32,react,lTPJ_roi.mat
4.59607951516689,32,PE,lTPJ_roi.mat
-0.0264009216349727,32,value_dif2,lTPJ_roi.mat
0.181806042370711,32,signPE,lTPJ_roi.mat
0.0966755713754191,32,<undefined>,lTPJ_roi.mat
-0.384310186269059,101,react,lTPJ_roi.mat
-2.67269627130291,101,PE,lTPJ_roi.mat
0.452553639142644,101,value_dif2,lTPJ_roi.mat
0.55112209683782,101,signPE,lTPJ_roi.mat
-1.30492318697887,101,<undefined>,lTPJ_roi.mat
0.0305015100697839,102,react,lTPJ_roi.mat
-7.43649766499472,102,PE,lTPJ_roi.mat
-0.230475773127303,102,value_dif2,lTPJ_roi.mat
0.827111925061879,102,signPE,lTPJ_roi.mat
-0.953004349181572,102,<undefined>,lTPJ_roi.mat
0.26632092943214,103,react,lTPJ_roi.mat
3.18261904670161,103,PE,lTPJ_roi.mat
0.447850336236455,103,value_dif2,lTPJ_roi.mat
0.920361682073129,103,signPE,lTPJ_roi.mat
-1.41567447976069,103,<undefined>,lTPJ_roi.mat
0.842449986557398,104,react,lTPJ_roi.mat
-2.45372583030802,104,PE,lTPJ_roi.mat
0.0010633581827839,104,value_dif2,lTPJ_roi.mat
0.0684383936987185,104,signPE,lTPJ_roi.mat
-1.18256803764748,104,<undefined>,lTPJ_roi.mat
0.2609724628774,105,react,lTPJ_roi.mat
-0.50950183301205,105,PE,lTPJ_roi.mat
0.899517199255177,105,value_dif2,lTPJ_roi.mat
